VENDORID,PASSENGER_COUNT,TRIP_DISTANCE,RATECODEID,STORE_AND_FWD_FLAG,PULOCATIONID,DOLOCATIONID,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,TOTAL_AMOUNT,CONGESTION_SURCHARGE,AIRPORT_FEE,TPEP_PICKUP_DATETIME,TPEP_DROPOFF_DATETIME,TRIP_ID
2,2,1.06,1,N,239,142,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 00:51:19,2016-01-01 00:59:30,178
1,2,1.8,1,N,148,113,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8,,,2016-01-01 00:45:07,2016-01-01 00:57:54,179
2,3,1.22,1,N,142,142,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 00:16:52,2016-01-01 00:22:44,180
2,3,1.21,1,N,142,68,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,,,2016-01-01 00:24:53,2016-01-01 00:46:08,181
2,3,2.81,1,N,246,162,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 00:47:44,2016-01-01 01:13:11,182
1,3,4.5,1,N,163,209,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,,,2016-01-01 00:27:57,2016-01-01 01:07:20,183
1,1,0.8,1,N,164,186,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,,2016-01-01 00:27:16,2016-01-01 00:35:25,184
1,1,1.2,1,N,186,48,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,,2016-01-01 00:44:31,2016-01-01 00:55:47,185
1,1,3.8,1,N,48,236,1,15.0,0.5,0.5,4.05,0.0,0.3,20.35,,,2016-01-01 00:56:45,2016-01-01 01:15:10,186
2,1,11.27,1,N,48,70,2,34.5,0.5,0.5,0.0,5.54,0.3,41.34,,,2016-01-01 00:16:32,2016-01-01 00:47:08,187
1,2,1.4,1,N,48,142,4,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:22:14,2016-01-01 00:32:23,188
1,2,1.2,1,N,142,239,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,,,2016-01-01 00:33:16,2016-01-01 00:39:58,189
1,1,3.3,1,N,239,162,1,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,,2016-01-01 00:40:52,2016-01-01 00:59:37,190
2,1,1.22,1,N,79,114,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8,,,2016-01-01 00:21:56,2016-01-01 00:32:33,191
2,1,1.93,1,N,114,90,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 00:36:04,2016-01-01 00:50:25,192
2,1,3.3,1,N,170,239,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,,2016-01-01 00:00:22,2016-01-01 00:12:12,193
2,1,4.52,1,N,239,107,1,17.0,0.5,0.5,3.66,0.0,0.3,21.96,,,2016-01-01 00:14:33,2016-01-01 00:35:14,194
2,1,1.4,1,N,170,107,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 00:49:38,2016-01-01 01:04:13,195
2,1,3.05,1,N,239,116,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 00:12:00,2016-01-01 00:23:31,196
2,2,3.66,1,N,166,263,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,,,2016-01-01 00:32:19,2016-01-01 00:52:43,197
2,1,0.69,1,N,140,141,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 00:55:54,2016-01-01 00:58:08,198
2,1,0.53,1,N,141,237,1,4.5,0.5,0.5,1.74,0.0,0.3,7.54,,,2016-01-01 00:59:13,2016-01-01 01:02:59,199
1,2,3.3,1,N,116,75,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,,,2016-01-01 00:20:43,2016-01-01 00:36:51,200
1,2,2.1,1,N,236,166,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,,2016-01-01 00:43:01,2016-01-01 00:50:40,201
1,1,3.9,1,N,239,68,1,17.0,0.5,0.5,3.0,0.0,0.3,21.3,,,2016-01-01 00:58:42,2016-01-01 01:20:59,202
1,1,5.8,1,N,48,226,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,,,2016-01-01 00:23:03,2016-01-01 00:55:02,203
1,1,5.0,1,N,151,243,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,,,2016-01-01 00:15:59,2016-01-01 00:26:01,204
1,1,5.8,1,N,243,262,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 00:30:06,2016-01-01 00:45:11,205
1,1,0.8,1,N,186,68,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 00:14:09,2016-01-01 00:18:31,206
1,1,1.0,1,N,246,50,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 00:30:32,2016-01-01 00:38:20,207
1,1,0.4,1,N,50,50,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 00:40:11,2016-01-01 00:43:19,208
1,2,3.5,1,N,50,236,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,,2016-01-01 00:45:01,2016-01-01 01:05:04,209
1,1,1.6,1,N,79,170,1,9.5,0.5,0.5,1.0,0.0,0.3,11.8,,,2016-01-01 00:08:36,2016-01-01 00:21:31,210
1,2,7.8,1,N,234,236,1,30.0,0.5,0.5,3.0,0.0,0.3,34.3,,,2016-01-01 00:32:31,2016-01-01 01:09:03,211
2,3,2.95,1,N,238,75,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 00:20:37,2016-01-01 00:38:56,212
2,2,2.8,1,N,236,233,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,,2016-01-01 00:40:27,2016-01-01 00:54:20,213
2,3,1.45,1,N,233,224,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:56:46,2016-01-01 01:06:20,214
1,2,0.1,1,N,90,90,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 00:20:58,2016-01-01 00:22:19,215
1,1,0.3,1,N,68,68,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 00:30:38,2016-01-01 00:33:59,216
1,2,5.5,1,N,68,255,1,22.0,0.5,0.5,2.0,0.0,0.3,25.3,,,2016-01-01 00:34:59,2016-01-01 01:00:53,217
1,1,1.6,1,N,146,7,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:39:42,2016-01-01 00:49:33,218
1,2,2.2,1,N,161,263,1,9.0,0.5,0.5,3.05,0.0,0.3,13.35,,,2016-01-01 00:20:11,2016-01-01 00:29:18,219
1,1,1.3,1,N,141,263,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:35:47,2016-01-01 00:40:29,220
1,1,2.6,1,N,237,238,1,9.5,0.5,0.5,3.2,0.0,0.3,14.0,,,2016-01-01 00:51:48,2016-01-01 00:59:57,221
2,1,1.31,1,N,142,238,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 00:11:58,2016-01-01 00:18:03,222
2,1,2.31,1,N,43,237,1,9.5,0.5,0.5,1.58,0.0,0.3,12.38,,,2016-01-01 00:19:42,2016-01-01 00:29:29,223
2,1,1.07,1,N,237,262,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,,,2016-01-01 00:34:03,2016-01-01 00:37:54,224
2,1,0.21,1,N,263,236,2,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 00:41:23,2016-01-01 00:42:34,225
2,1,0.57,1,N,236,237,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 00:45:43,2016-01-01 00:48:36,226
2,1,0.76,1,N,237,141,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 00:49:23,2016-01-01 00:55:05,227
2,1,1.51,1,N,141,263,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 00:57:39,2016-01-01 01:02:20,228
1,3,4.3,1,N,144,48,1,20.0,0.5,0.5,4.25,0.0,0.3,25.55,,,2016-01-01 00:14:08,2016-01-01 00:40:34,229
1,1,0.2,1,N,48,48,1,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 00:47:47,2016-01-01 00:49:36,230
1,1,5.2,1,N,48,7,1,21.0,0.5,0.5,4.0,0.0,0.3,26.3,,,2016-01-01 00:54:53,2016-01-01 01:20:51,231
1,1,4.8,1,N,255,211,1,20.5,0.5,0.5,0.0,0.0,0.3,21.8,,,2016-01-01 00:05:28,2016-01-01 00:31:59,232
1,3,6.0,1,N,211,97,1,24.0,0.5,0.5,4.66,0.0,0.3,29.96,,,2016-01-01 00:33:18,2016-01-01 01:03:12,233
1,3,1.3,1,N,45,261,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:25:31,2016-01-01 00:35:03,234
1,1,3.8,1,N,261,107,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 00:39:54,2016-01-01 00:51:35,235
1,1,0.7,1,N,107,137,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,,2016-01-01 00:52:53,2016-01-01 00:56:24,236
1,1,1.0,1,N,237,236,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:16:13,2016-01-01 00:21:32,237
1,2,1.7,1,N,237,263,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,,2016-01-01 00:26:38,2016-01-01 00:36:00,238
1,1,1.3,1,N,237,161,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:42:34,2016-01-01 00:47:31,239
1,2,1.2,1,N,162,164,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 00:50:23,2016-01-01 01:03:19,240
1,3,2.2,1,N,107,229,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 00:10:50,2016-01-01 00:20:58,241
1,2,2.6,1,N,229,236,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 00:22:13,2016-01-01 00:36:08,242
1,3,1.9,1,N,263,141,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,,,2016-01-01 00:40:07,2016-01-01 00:45:22,243
1,1,3.7,1,N,141,7,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,,2016-01-01 00:46:19,2016-01-01 00:59:47,244
1,2,3.6,1,N,43,234,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,,,2016-01-01 00:10:36,2016-01-01 00:31:03,245
1,1,0.8,1,N,113,114,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,,,2016-01-01 00:32:42,2016-01-01 00:39:10,246
1,4,1.7,1,N,114,158,1,11.5,0.5,0.5,1.5,0.0,0.3,14.3,,,2016-01-01 00:40:22,2016-01-01 00:55:36,247
1,2,7.0,1,N,158,262,1,28.5,0.5,0.5,5.96,0.0,0.3,35.76,,,2016-01-01 00:58:08,2016-01-01 01:34:37,248
1,2,0.8,1,N,107,234,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,,2016-01-01 00:08:51,2016-01-01 00:15:59,249
1,1,6.0,1,N,107,36,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,,,2016-01-01 00:20:30,2016-01-01 00:50:45,250
1,2,4.6,1,N,36,188,1,20.0,0.5,0.5,4.25,0.0,0.3,25.55,,,2016-01-01 00:52:35,2016-01-01 01:18:49,251
1,1,1.0,1,N,158,68,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:18:44,2016-01-01 00:28:14,252
1,1,1.4,1,N,249,234,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,,2016-01-01 00:30:36,2016-01-01 00:41:07,253
1,2,1.8,1,N,234,246,1,10.0,0.5,0.5,2.8,0.0,0.3,14.1,,,2016-01-01 00:44:13,2016-01-01 00:56:31,254
1,1,3.3,1,N,246,233,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,,2016-01-01 00:57:29,2016-01-01 01:24:47,255
2,2,3.12,1,N,164,231,1,13.5,0.5,0.5,2.96,0.0,0.3,17.76,,,2016-01-01 00:28:07,2016-01-01 00:44:01,256
2,3,0.71,1,N,231,211,1,5.0,0.5,0.5,1.89,0.0,0.3,8.19,,,2016-01-01 00:45:06,2016-01-01 00:49:47,257
2,2,1.75,1,N,211,107,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,,2016-01-01 00:51:32,2016-01-01 01:00:43,258
2,2,1.25,1,N,163,162,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:10:47,2016-01-01 00:22:28,259
2,1,5.94,1,N,233,49,2,23.5,0.5,0.5,0.0,0.0,0.3,24.8,,,2016-01-01 00:32:43,2016-01-01 01:03:44,260
1,1,1.1,1,N,237,233,1,5.5,0.5,0.5,2.0,0.0,0.3,8.8,,,2016-01-01 00:26:19,2016-01-01 00:30:29,261
1,1,1.1,1,N,137,113,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:38:01,2016-01-01 00:44:20,262
1,1,1.1,1,N,113,107,1,7.0,0.5,0.5,1.65,0.0,0.3,9.95,,,2016-01-01 00:44:59,2016-01-01 00:53:03,263
1,1,0.6,1,N,48,48,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,,,2016-01-01 00:40:16,2016-01-01 00:48:46,264
1,2,2.2,1,N,48,238,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,,,2016-01-01 00:53:16,2016-01-01 01:00:07,265
1,2,2.7,1,N,231,170,1,13.0,0.5,0.5,1.7,0.0,0.3,16.0,,,2016-01-01 00:15:04,2016-01-01 00:32:03,266
1,2,1.5,1,N,163,50,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 00:41:19,2016-01-01 00:55:43,267
1,1,18.2,1,N,50,78,1,53.0,0.5,0.5,3.0,0.0,0.3,57.3,,,2016-01-01 00:57:14,2016-01-01 01:36:53,268
1,2,0.7,1,N,234,170,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,,2016-01-01 00:31:01,2016-01-01 00:36:32,269
1,1,0.7,1,N,162,161,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:46:39,2016-01-01 00:56:28,270
1,1,0.4,1,N,161,161,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:59:46,2016-01-01 01:13:01,271
1,1,1.6,1,N,146,7,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:11:22,2016-01-01 00:19:58,272
1,1,4.2,1,N,140,166,1,14.0,0.5,0.5,3.05,0.0,0.3,18.35,,,2016-01-01 00:30:57,2016-01-01 00:45:31,273
1,1,2.1,1,N,151,236,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 00:57:40,2016-01-01 01:09:21,274
2,1,4.17,1,N,238,164,1,17.5,0.5,0.5,5.64,0.0,0.3,24.44,,,2016-01-01 00:04:33,2016-01-01 00:27:12,275
2,1,1.65,1,N,234,107,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 00:32:37,2016-01-01 00:46:45,276
1,1,8.3,1,N,238,33,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,,,2016-01-01 00:02:27,2016-01-01 00:29:01,277
1,1,2.6,1,N,45,137,1,11.0,0.5,0.5,1.5,0.0,0.3,13.8,,,2016-01-01 00:37:08,2016-01-01 00:49:22,278
1,1,1.0,1,N,137,162,1,6.0,0.5,0.5,1.45,0.0,0.3,8.75,,,2016-01-01 00:49:51,2016-01-01 00:55:34,279
2,1,4.62,1,N,211,141,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 00:08:00,2016-01-01 00:33:23,280
2,1,1.54,1,N,263,229,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 00:40:39,2016-01-01 00:46:26,281
2,1,2.05,1,N,229,263,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,,2016-01-01 00:48:40,2016-01-01 00:55:14,282
1,1,3.2,1,N,161,75,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,,,2016-01-01 00:23:42,2016-01-01 00:44:34,283
1,1,2.1,1,N,236,141,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 00:47:59,2016-01-01 00:59:16,284
1,1,3.5,1,N,113,143,1,17.5,0.5,0.5,2.0,0.0,0.3,20.8,,,2016-01-01 00:08:58,2016-01-01 00:35:27,285
1,1,0.8,1,N,143,163,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 00:39:21,2016-01-01 00:48:00,286
2,1,13.05,1,N,116,225,2,42.5,0.5,0.5,0.0,0.0,0.3,43.8,,,2016-01-01 00:17:06,2016-01-01 01:00:17,287
2,1,1.81,1,N,238,142,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,,2016-01-01 00:11:12,2016-01-01 00:20:20,288
2,1,4.55,1,N,142,42,1,16.5,0.5,0.5,2.0,0.0,0.3,19.8,,,2016-01-01 00:22:53,2016-01-01 00:41:25,289
2,1,1.48,1,N,42,74,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:43:08,2016-01-01 00:53:15,290
2,1,4.68,1,N,263,107,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,,,2016-01-01 00:57:41,2016-01-01 01:12:08,291
1,1,1.9,1,N,249,68,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:17:53,2016-01-01 00:27:20,292
1,1,2.2,1,N,249,148,1,11.5,0.5,0.5,2.55,0.0,0.3,15.35,,,2016-01-01 00:34:51,2016-01-01 00:50:13,293
1,1,4.1,1,N,148,237,1,14.5,0.5,0.5,2.0,0.0,0.3,17.8,,,2016-01-01 00:51:29,2016-01-01 01:07:04,294
1,2,0.5,1,N,237,236,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:12:10,2016-01-01 00:15:51,295
1,1,0.9,1,N,236,237,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,,,2016-01-01 00:22:53,2016-01-01 00:28:04,296
1,1,0.8,1,N,237,236,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 00:31:35,2016-01-01 00:36:53,297
1,3,2.0,1,N,236,24,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:41:24,2016-01-01 00:49:36,298
2,1,1.47,1,N,161,100,1,13.0,0.5,0.5,5.0,0.0,0.3,19.3,,,2016-01-01 00:08:03,2016-01-01 00:27:31,299
2,1,0.68,1,N,90,107,1,5.5,0.5,0.5,1.2,0.0,0.3,8.0,,,2016-01-01 00:41:45,2016-01-01 00:47:06,300
2,1,1.08,1,N,234,186,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:50:44,2016-01-01 00:56:04,301
2,1,1.52,1,N,164,107,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:57:44,2016-01-01 01:09:01,302
1,4,0.8,1,N,114,125,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 00:27:54,2016-01-01 00:31:45,303
1,1,1.6,1,N,125,68,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:32:45,2016-01-01 00:40:51,304
1,1,0.6,1,N,68,249,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,,,2016-01-01 00:44:22,2016-01-01 00:53:51,305
1,1,8.0,1,N,249,244,1,29.0,0.5,0.5,6.05,0.0,0.3,36.35,,,2016-01-01 00:55:07,2016-01-01 01:26:02,306
1,2,2.6,1,N,163,224,1,10.5,0.5,0.5,1.2,0.0,0.3,13.0,,,2016-01-01 00:11:05,2016-01-01 00:22:04,307
1,1,0.8,1,N,224,234,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,,2016-01-01 00:23:16,2016-01-01 00:29:11,308
1,2,9.0,1,N,113,61,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,,,2016-01-01 00:32:54,2016-01-01 01:02:22,309
1,1,1.5,1,N,148,249,1,8.5,0.5,0.5,1.95,0.0,0.3,11.75,,,2016-01-01 00:21:29,2016-01-01 00:32:08,310
1,1,1.7,1,N,249,68,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,,,2016-01-01 00:33:42,2016-01-01 00:43:40,311
1,1,1.5,1,N,68,113,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,,,2016-01-01 00:56:26,2016-01-01 01:12:51,312
2,1,0.57,1,N,239,142,1,4.0,0.5,0.5,1.59,0.0,0.3,6.89,,,2016-01-01 00:04:41,2016-01-01 00:07:37,313
2,1,1.73,1,N,142,68,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,,,2016-01-01 00:12:24,2016-01-01 00:40:16,314
2,1,0.36,1,N,68,246,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 00:45:52,2016-01-01 00:48:24,315
2,1,8.06,1,N,68,97,1,27.5,0.5,0.5,5.76,0.0,0.3,34.56,,,2016-01-01 00:50:31,2016-01-01 01:19:54,316
2,1,4.06,1,N,162,226,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,,2016-01-01 00:29:53,2016-01-01 00:41:55,317
1,3,2.7,1,N,85,61,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 00:57:24,2016-01-01 01:13:31,318
2,1,1.9,1,N,112,255,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3,,,2016-01-01 00:14:46,2016-01-01 00:27:48,319
2,1,1.11,1,N,255,112,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 00:32:13,2016-01-01 00:39:54,320
2,1,1.1,1,N,112,256,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:42:29,2016-01-01 00:48:09,321
2,1,3.95,1,N,256,61,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56,,,2016-01-01 00:49:43,2016-01-01 01:12:48,322
1,1,11.3,1,N,68,243,2,34.0,0.5,0.5,0.0,0.0,0.3,35.3,,,2016-01-01 00:28:07,2016-01-01 00:56:02,323
1,1,1.4,1,N,243,235,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:56:35,2016-01-01 01:08:01,324
1,4,1.4,1,N,100,68,1,9.0,0.5,0.5,1.5,0.0,0.3,11.8,,,2016-01-01 00:08:29,2016-01-01 00:19:54,325
1,2,1.5,1,N,68,68,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 00:21:12,2016-01-01 00:34:36,326
1,2,0.9,1,N,246,230,1,7.5,0.5,0.5,2.6,0.0,0.3,11.4,,,2016-01-01 00:46:48,2016-01-01 00:56:13,327
1,1,8.7,1,N,230,127,1,25.5,0.5,0.5,4.0,0.0,0.3,30.8,,,2016-01-01 00:58:25,2016-01-01 01:14:59,328
2,1,7.24,1,N,151,179,1,26.0,0.5,0.5,5.46,0.0,0.3,32.76,,,2016-01-01 00:42:49,2016-01-01 01:12:27,329
1,2,3.6,1,N,114,25,1,14.0,0.5,0.5,3.8,0.0,0.3,19.1,,,2016-01-01 00:18:59,2016-01-01 00:32:58,330
1,1,2.4,1,N,25,61,1,11.0,0.5,0.5,3.65,0.0,0.3,15.95,,,2016-01-01 00:35:18,2016-01-01 00:48:14,331
1,3,4.8,1,N,61,227,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,,,2016-01-01 00:50:46,2016-01-01 01:18:55,332
1,2,0.7,1,N,249,114,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:16:11,2016-01-01 00:23:07,333
1,3,1.7,1,N,114,231,1,8.0,0.5,0.5,2.3,0.0,0.3,11.6,,,2016-01-01 00:24:01,2016-01-01 00:31:21,334
1,2,0.6,1,N,231,211,1,6.0,0.5,0.5,2.15,0.0,0.3,9.45,,,2016-01-01 00:34:45,2016-01-01 00:40:21,335
1,2,8.2,1,N,125,89,2,27.5,0.5,0.5,0.0,5.54,0.3,34.34,,,2016-01-01 00:44:14,2016-01-01 01:10:28,336
2,1,2.1,1,N,125,186,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,,2016-01-01 00:13:46,2016-01-01 00:34:08,337
2,1,2.0,1,N,68,107,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 00:39:55,2016-01-01 00:52:49,338
2,1,1.17,1,N,234,164,1,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 00:57:39,2016-01-01 01:04:38,339
1,1,2.2,1,N,4,164,1,9.0,0.5,0.5,2.05,0.0,0.3,12.35,,,2016-01-01 00:30:05,2016-01-01 00:39:54,340
1,2,0.6,1,N,234,234,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,,,2016-01-01 00:50:16,2016-01-01 00:54:45,341
1,1,3.1,1,N,90,142,1,17.5,0.5,0.5,2.5,0.0,0.3,21.3,,,2016-01-01 00:55:43,2016-01-01 01:20:47,342
1,1,0.4,1,N,162,170,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 00:29:18,2016-01-01 00:31:13,343
1,1,4.3,1,N,233,41,1,15.0,0.5,0.5,2.0,0.0,0.3,18.3,,,2016-01-01 00:34:25,2016-01-01 00:50:54,344
1,1,1.2,1,N,41,152,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,,,2016-01-01 00:54:13,2016-01-01 01:02:37,345
2,1,5.26,1,N,43,114,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3,,,2016-01-01 00:22:16,2016-01-01 00:48:30,346
2,1,2.46,1,N,114,170,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36,,,2016-01-01 00:49:52,2016-01-01 01:04:19,347
2,4,1.32,1,N,249,186,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:20:26,2016-01-01 00:32:24,348
1,4,3.4,1,N,107,256,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,,2016-01-01 00:17:34,2016-01-01 00:32:55,349
1,3,1.2,1,N,256,37,1,6.5,0.5,0.5,1.55,0.0,0.3,9.35,,,2016-01-01 00:34:27,2016-01-01 00:39:59,350
1,3,5.7,1,N,80,68,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,,,2016-01-01 00:46:34,2016-01-01 01:16:42,351
2,3,2.45,1,N,43,186,1,20.5,0.5,0.5,4.36,0.0,0.3,26.16,,,2016-01-01 00:19:19,2016-01-01 00:54:07,352
2,2,8.42,1,N,186,188,1,31.0,0.5,0.5,6.46,0.0,0.3,38.76,,,2016-01-01 00:55:55,2016-01-01 01:36:27,353
2,1,1.69,1,N,79,114,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:28:03,2016-01-01 00:36:29,354
2,1,1.49,1,N,114,113,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,,,2016-01-01 00:37:07,2016-01-01 00:41:12,355
2,1,2.3,1,N,113,90,1,9.5,0.5,0.5,2.16,0.0,0.3,12.96,,,2016-01-01 00:42:25,2016-01-01 00:50:03,356
2,1,5.07,1,N,90,48,1,18.0,0.5,0.5,3.86,0.0,0.3,23.16,,,2016-01-01 00:53:07,2016-01-02 00:50:03,357
2,1,0.93,1,N,68,68,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 00:09:37,2016-01-01 00:13:05,358
