FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Fixed Maturity 2027 Bond Fund,2017-12-26,Ford Motor Co.,690315,4023,94028272.97,638.77,843.23,285.43
Global Short Term Credit Fund,2020-06-12,HSBC Holdings Plc,660931,-2602,435492277.6,673.07,920.82,310.22
Subordinated Financials Fund,2020-09-02,Citigroup Inc.,975129,4243,46567755.16,454.88,738.94,134.25
Sustainable Retail Fund,2021-02-20,"The Hain Celestial Group, Inc.",341853,7912,200304549.76,751.54,678.16,501.04
Global Cross Asset Fund,2022-03-15,Johnson & Johnson,925995,3617,96164655.63,404.49,607.92,890.92
Fixed Maturity 2027 Bond Fund,2018-07-02,Volkswagen AG,354298,-7877,377303478.32,524.13,706.82,329.5
Equity Diversified Selection Fund,2019-03-28,"Facebook, Inc.",58511,-7076,58356631.91,447.52,799.49,198.41
Global Cross Asset Fund,2020-07-04,"Berkshire Hathaway, Inc.",125076,-7583,112349608.48,716.48,730.89,555.9
Target Maturity 2029 Bond Fund,2021-05-18,Microsoft Corp.,850370,3865,483704243.7,972.06,854.76,965.1
Sustainable Retail Fund,2020-01-21,"The Hain Celestial Group, Inc.",446764,-3216,205297019.39,573.91,74.81,355.94
Target Maturity 2029 Bond Fund,2019-10-07,"Amazon.com, Inc.",288929,568,208285050.46,435.01,762.54,63.59
Community Savings Bond Fund,2019-01-21,Nestlé SA,681693,638,390241915.66,444.68,75.52,674.06
Sustainable Retail Fund,2021-08-09,"The Hain Celestial Group, Inc.",50185,2208,447641912.87,383.24,488.57,776.18
Global Cross Asset Fund,2019-03-10,Alibaba Group Holding Ltd.,445311,-1778,371387353.46,519.36,709.92,932.78
Global Cross Asset Fund,2017-04-30,Alibaba Group Holding Ltd.,942763,-8056,483806933.05,920.37,388.03,876.01
Community Savings Bond Fund,2021-05-25,Nestlé SA,790474,-7420,355159400.99,66.32,969.33,554.1
Equity Diversified Selection Fund,2019-10-15,"Facebook, Inc.",257605,4333,456396851.14,587.13,771.66,646.74
Fixed Maturity 2027 Bond Fund,2021-06-04,Toyota Motor Corp.,211036,-1786,291386338.15,758.27,910.15,782.91
Fixed Maturity 2025 Bond Fund,2020-02-25,Chevron Corp.,317575,8880,413079675.65,671.7,912.3,633.89
Global Short Term Credit Fund,2022-05-15,Bank of America Corp.,813410,-3517,190717653.56,141.14,260.27,768.98
International Fixed Duration Fund,2020-10-04,Allianz SE,703118,-238,273881520.74,917.13,631.37,736.03
International Fixed Duration Fund,2020-08-13,AXA SA,715445,2701,236867630.98,336.89,921.05,599.31
Community Savings Bond Fund,2021-11-13,"Walmart, Inc.",601228,-9711,94479373.8,70.73,643.03,688.42
Global Cross Asset Fund,2020-03-20,Alibaba Group Holding Ltd.,490066,3498,95808333.49,25.56,783.58,350.4
Global Cross Asset Fund,2019-09-03,Johnson & Johnson,166706,1420,460675158.15,12.66,211.64,914.05
Fixed Maturity 2027 Bond Fund,2019-04-06,Toyota Motor Corp.,800420,-9940,96248763.48,911.64,754.04,674.37
Global Short Term Credit Fund,2018-08-30,HSBC Holdings Plc,917363,-9991,364076157.46,575.39,715.83,243.14
Sustainable Retail Fund,2017-10-04,"Tesla, Inc.",712903,2461,108849857.57,445.51,254.04,783.57
Fixed Maturity 2027 Bond Fund,2021-10-18,Ford Motor Co.,633963,-7759,294401951.09,818.46,395.69,951.38
Global Short Term Credit Fund,2019-05-19,Bank of America Corp.,393927,-4648,44806720.22,622.18,216.53,468.63
Fixed Maturity 2027 Bond Fund,2017-02-03,Volkswagen AG,661406,3953,161457935.24,394.94,640.4,573.27
Target Maturity 2029 Bond Fund,2018-01-12,"Amazon.com, Inc.",909002,-3110,396731918.39,441.74,356.95,619.19
Equity Diversified Selection Fund,2019-12-27,"Netflix, Inc.",112294,-7178,192225258.83,846.63,663.78,613.42
Global Cross Asset Fund,2017-07-13,Alibaba Group Holding Ltd.,838849,7059,353964876.01,513.7,141.99,424.08
Equity Diversified Selection Fund,2021-11-28,"Facebook, Inc.",340694,6701,372639230.62,267.09,890.98,845.99
Fixed Maturity 2025 Bond Fund,2020-06-03,Chevron Corp.,775636,-7319,228105020.35,484.19,631.0,829.86
International Fixed Duration Fund,2017-06-19,AXA SA,527061,-8989,7716058.64,606.84,629.21,429.86
Subordinated Financials Fund,2021-01-04,Morgan Stanley,787744,8645,101237609.15,18.68,690.22,766.38
Fixed Maturity 2025 Bond Fund,2022-05-08,BP Plc,527716,9804,363642837.7,761.36,804.42,765.47
International Fixed Duration Fund,2022-09-20,AXA SA,802343,-8869,304828843.9,878.53,578.98,280.1
Fixed Maturity 2025 Bond Fund,2022-08-23,BP Plc,599620,4521,359286344.52,118.98,307.85,226.67
Global Cross Asset Fund,2020-03-20,Alibaba Group Holding Ltd.,317348,-2224,420870856.31,405.79,368.17,501.77
Fixed Maturity 2025 Bond Fund,2017-09-20,Chevron Corp.,593812,-1996,56061733.22,151.02,589.97,767.32
Fixed Maturity 2027 Bond Fund,2017-06-26,Ford Motor Co.,979323,-3780,40681034.52,279.99,206.79,692.25
Subordinated Financials Fund,2020-11-28,Morgan Stanley,778666,9953,173958689.75,749.34,965.78,688.79
Fixed Maturity 2025 Bond Fund,2018-03-30,Exxon Mobil Corp.,753392,1698,456448757.41,271.74,759.93,915.35
Fixed Maturity 2025 Bond Fund,2020-06-04,Exxon Mobil Corp.,885028,2704,486227436.48,650.4,581.5,481.0
Fixed Maturity 2027 Bond Fund,2018-05-08,Volkswagen AG,548730,5726,153998350.68,429.67,188.72,230.72
Impact Credit Strategies Fund,2022-07-20,"First Solar, Inc.",678826,1281,327857582.02,141.96,412.35,779.42
Community Savings Bond Fund,2019-11-05,"Walmart, Inc.",368485,8926,33727393.83,635.88,503.65,806.92
Global Cross Asset Fund,2017-01-12,Alibaba Group Holding Ltd.,79173,8160,320779494.47,258.14,977.2,17.14
Impact Credit Strategies Fund,2022-07-10,"SolarEdge Technologies, Inc.",480459,-589,199984824.58,701.05,235.59,781.42
Fixed Maturity 2025 Bond Fund,2020-04-02,Exxon Mobil Corp.,535850,-612,267496876.17,235.81,229.92,625.66
Subordinated Financials Fund,2021-06-09,Morgan Stanley,263305,-9221,12659693.83,322.12,504.32,206.99
Subordinated Financials Fund,2019-01-21,Morgan Stanley,794966,-664,434358492.2,613.06,733.94,424.93
Global Short Term Credit Fund,2022-08-16,JPMorgan Chase & Co.,777199,-9798,260139493.83,673.42,753.7,835.39
Impact Credit Strategies Fund,2018-11-01,"First Solar, Inc.",428855,5126,457698970.92,864.7,686.72,999.6
Global Cross Asset Fund,2017-07-28,Alibaba Group Holding Ltd.,216775,8482,327484578.77,544.66,856.32,167.3
Equity Diversified Selection Fund,2018-11-06,"Facebook, Inc.",833979,-2372,114038156.25,489.69,916.44,993.31
International Fixed Duration Fund,2020-11-01,Ping An Insurance (Group) Co. of China Ltd.,840688,-9900,495977872.09,736.32,808.03,352.19
Sustainable Retail Fund,2018-02-10,"Beyond Meat, Inc.",209174,-4907,485335775.16,475.59,307.21,308.34
Subordinated Financials Fund,2017-10-14,"Goldman Sachs Group, Inc.",134452,-9355,459608175.78,858.22,241.6,597.39
Global Cross Asset Fund,2017-08-28,"Berkshire Hathaway, Inc.",205128,5131,29474136.22,571.73,864.91,868.32
Community Savings Bond Fund,2022-03-31,"Walmart, Inc.",398676,8966,106954731.14,269.34,147.09,711.06
Community Savings Bond Fund,2018-01-17,Procter & Gamble Co.,395221,6135,319282956.66,908.34,666.06,999.72
Global Cross Asset Fund,2022-08-27,Johnson & Johnson,951736,-1205,208896893.8,697.98,491.73,475.2
Sustainable Retail Fund,2019-07-17,"Tesla, Inc.",605077,-4895,139821443.89,945.18,249.04,501.92
Global Short Term Credit Fund,2019-08-12,JPMorgan Chase & Co.,816456,3271,164337969.62,166.21,309.9,310.76
Community Savings Bond Fund,2018-11-03,Nestlé SA,94417,-3441,263468923.09,849.24,105.4,538.4
International Fixed Duration Fund,2019-12-10,AXA SA,552736,-7099,347113842.19,494.15,417.84,132.84
Global Cross Asset Fund,2021-02-20,Johnson & Johnson,874344,1965,17321885.96,65.58,146.44,855.47
Subordinated Financials Fund,2019-01-03,Citigroup Inc.,799996,5231,79263592.17,91.79,83.69,597.35
Subordinated Financials Fund,2020-02-25,Morgan Stanley,404927,-3584,452031566.39,779.69,201.94,240.48
International Fixed Duration Fund,2022-04-11,AXA SA,312593,8682,18175581.42,456.64,883.27,974.03
Global Short Term Credit Fund,2017-05-10,HSBC Holdings Plc,58092,1265,293485776.87,96.45,195.31,747.1
Target Maturity 2029 Bond Fund,2022-05-31,Microsoft Corp.,324378,2772,207644129.57,842.11,913.9,596.69
Equity Diversified Selection Fund,2020-06-05,Google LLC,215975,-7419,334022435.28,437.55,880.08,513.84
Global Cross Asset Fund,2020-03-12,"Berkshire Hathaway, Inc.",794722,9006,197125195.74,974.87,721.05,193.93
Fixed Maturity 2027 Bond Fund,2017-04-02,Ford Motor Co.,506727,-1203,405994192.68,815.08,81.33,86.2
International Fixed Duration Fund,2019-07-01,Allianz SE,730706,-1829,25661918.53,762.09,509.94,453.16
Global Cross Asset Fund,2021-08-07,"Berkshire Hathaway, Inc.",529111,4288,251022618.96,12.71,919.49,872.06
Global Cross Asset Fund,2021-05-07,Alibaba Group Holding Ltd.,805290,-2666,482510398.61,237.97,524.72,607.27
International Fixed Duration Fund,2017-06-22,Allianz SE,970646,7691,39084835.82,741.63,270.99,488.96
Fixed Maturity 2027 Bond Fund,2018-09-07,Volkswagen AG,532289,-1171,56458828.04,52.34,988.08,867.92
International Fixed Duration Fund,2019-03-31,AXA SA,422838,-6993,309747903.1,316.74,836.13,708.41
Fixed Maturity 2027 Bond Fund,2018-04-09,Ford Motor Co.,201023,7862,234308174.51,922.44,260.86,356.45
Global Short Term Credit Fund,2019-05-11,JPMorgan Chase & Co.,445018,3665,310508059.07,610.51,148.57,45.85
Fixed Maturity 2027 Bond Fund,2017-07-04,Toyota Motor Corp.,21885,6448,2616244.47,323.29,806.81,700.83
Community Savings Bond Fund,2020-09-16,Nestlé SA,393270,-6184,262976298.21,980.6,823.16,252.19
Impact Credit Strategies Fund,2020-10-04,"First Solar, Inc.",235770,5038,402288572.93,530.41,800.56,749.29
Fixed Maturity 2027 Bond Fund,2021-05-06,Ford Motor Co.,635810,-2261,241879643.64,27.46,402.98,863.78
Community Savings Bond Fund,2020-10-01,"Walmart, Inc.",728547,4322,275023089.96,917.09,309.99,902.81
Global Cross Asset Fund,2017-12-03,Johnson & Johnson,110238,6983,467895509.84,301.24,525.19,828.57
Community Savings Bond Fund,2017-01-23,Nestlé SA,11276,-2612,406243975.74,567.33,531.68,806.34
Fixed Maturity 2025 Bond Fund,2017-03-12,BP Plc,805198,676,404612854.25,253.36,531.17,792.18
Impact Credit Strategies Fund,2017-09-11,"SolarEdge Technologies, Inc.",914879,-969,487120726.53,400.89,675.83,225.51
Subordinated Financials Fund,2018-03-13,Morgan Stanley,621685,-1267,25402313.49,412.15,192.89,497.21
Community Savings Bond Fund,2018-09-21,Procter & Gamble Co.,776149,7596,374307427.99,228.6,347.05,805.96
Subordinated Financials Fund,2020-08-17,"Goldman Sachs Group, Inc.",441196,8724,186049268.38,187.54,464.93,377.19
Subordinated Financials Fund,2017-03-09,Morgan Stanley,965849,-6117,405990132.14,167.99,618.26,738.91
Community Savings Bond Fund,2021-10-24,Procter & Gamble Co.,169781,7601,21106892.19,41.32,107.31,434.33
Global Short Term Credit Fund,2018-07-12,Bank of America Corp.,901953,-8572,448209934.23,103.63,555.64,47.27
Impact Credit Strategies Fund,2022-03-01,"SolarEdge Technologies, Inc.",914593,-9328,467881912.14,492.36,917.34,863.23
Impact Credit Strategies Fund,2017-07-09,"First Solar, Inc.",601620,7278,341668447.67,546.53,693.54,958.6
Fixed Maturity 2025 Bond Fund,2022-05-09,Exxon Mobil Corp.,59979,2005,330600512.04,786.42,375.43,361.71
Fixed Maturity 2025 Bond Fund,2021-02-21,BP Plc,574340,8499,278569328.86,776.71,349.86,396.84
Global Short Term Credit Fund,2019-03-08,JPMorgan Chase & Co.,787775,-3851,187154320.54,463.37,369.56,829.4
Subordinated Financials Fund,2020-08-08,"Goldman Sachs Group, Inc.",168314,5761,483832988.52,818.56,120.69,385.07
Target Maturity 2029 Bond Fund,2022-09-11,Microsoft Corp.,612836,6915,338478896.0,313.79,666.57,808.48
Sustainable Retail Fund,2017-03-16,"Tesla, Inc.",137770,-355,325035790.82,636.73,658.7,915.53
Target Maturity 2029 Bond Fund,2018-09-22,"Apple, Inc.",693937,4619,400272512.36,201.55,824.82,426.69
Fixed Maturity 2025 Bond Fund,2019-10-10,Chevron Corp.,501138,-2545,384203993.25,937.13,606.81,349.81
Fixed Maturity 2027 Bond Fund,2020-02-01,Ford Motor Co.,966371,9654,69856504.28,378.54,41.34,315.9
Global Short Term Credit Fund,2021-10-04,JPMorgan Chase & Co.,620588,-3710,465599532.02,525.87,684.75,918.59
Global Short Term Credit Fund,2022-04-04,HSBC Holdings Plc,38404,5561,463214519.31,325.95,592.29,925.59
Equity Diversified Selection Fund,2019-11-10,"Netflix, Inc.",395760,-7484,216294379.23,274.53,142.79,674.15
Target Maturity 2029 Bond Fund,2019-07-05,Microsoft Corp.,618168,-788,419475845.7,258.86,610.14,862.61
Fixed Maturity 2027 Bond Fund,2018-01-15,Volkswagen AG,500915,-1240,126367642.9,845.63,391.5,199.75
Sustainable Retail Fund,2019-07-11,"Tesla, Inc.",38241,7321,220688401.22,65.72,528.27,573.24
Impact Credit Strategies Fund,2020-03-07,Vestas Wind Systems A/S,548894,-1297,435437975.22,987.04,889.63,384.87
Global Short Term Credit Fund,2017-02-23,JPMorgan Chase & Co.,757529,-1409,222568215.67,81.91,260.11,94.87
Target Maturity 2029 Bond Fund,2017-04-20,Microsoft Corp.,640968,8031,87966978.4,61.71,138.65,725.32
Fixed Maturity 2025 Bond Fund,2018-10-20,Chevron Corp.,765579,-3713,106596095.12,784.56,197.26,564.95
Global Cross Asset Fund,2022-11-24,"Berkshire Hathaway, Inc.",218655,9875,218011945.95,94.05,700.05,755.39
Impact Credit Strategies Fund,2019-11-08,Vestas Wind Systems A/S,680427,6582,422210711.44,767.04,374.75,856.78
Fixed Maturity 2027 Bond Fund,2021-12-16,Volkswagen AG,65801,6090,7175008.64,826.51,51.37,605.43
Fixed Maturity 2025 Bond Fund,2020-12-05,BP Plc,939170,-1836,378003545.69,531.95,80.53,959.5
Fixed Maturity 2027 Bond Fund,2020-05-28,Volkswagen AG,190263,6697,97843546.58,772.65,92.81,325.17
Global Short Term Credit Fund,2021-12-16,JPMorgan Chase & Co.,709896,-7554,426376538.89,432.1,200.31,615.79
Sustainable Retail Fund,2017-03-28,"Tesla, Inc.",80399,4824,483498529.35,918.49,913.95,228.16
Fixed Maturity 2025 Bond Fund,2017-03-07,Exxon Mobil Corp.,724585,-3976,306670831.35,130.14,618.82,718.38
Community Savings Bond Fund,2018-01-02,Procter & Gamble Co.,19325,-3438,152186853.18,574.96,309.82,186.87
Fixed Maturity 2025 Bond Fund,2021-05-03,BP Plc,293809,-5398,232859550.15,889.82,272.33,955.97
Global Short Term Credit Fund,2018-06-20,Bank of America Corp.,816004,-9525,401369076.25,438.41,306.33,175.71
Community Savings Bond Fund,2021-03-12,Procter & Gamble Co.,969482,-296,221768351.35,249.11,805.42,132.1
International Fixed Duration Fund,2019-11-25,Allianz SE,415984,9978,212709276.41,684.0,690.99,651.2
Subordinated Financials Fund,2021-08-07,"Goldman Sachs Group, Inc.",943720,-3887,37328974.58,641.71,972.94,506.32
Fixed Maturity 2025 Bond Fund,2022-10-20,Exxon Mobil Corp.,149391,2533,172423887.66,783.82,203.07,629.57
Global Short Term Credit Fund,2019-11-19,JPMorgan Chase & Co.,458710,-4807,10933073.47,779.13,817.23,255.36
Target Maturity 2029 Bond Fund,2020-02-14,"Amazon.com, Inc.",874100,3516,16887933.64,261.6,869.56,258.64
Fixed Maturity 2025 Bond Fund,2017-05-25,BP Plc,275420,-3743,232949768.0,303.11,940.3,603.09
Target Maturity 2029 Bond Fund,2020-03-21,Microsoft Corp.,70893,4142,305504833.22,465.05,746.25,302.84
Fixed Maturity 2025 Bond Fund,2017-05-04,Exxon Mobil Corp.,180777,-4788,278052615.18,910.45,635.37,527.98
Fixed Maturity 2027 Bond Fund,2020-07-05,Toyota Motor Corp.,504036,-2794,420756429.99,775.1,466.56,731.56
Fixed Maturity 2025 Bond Fund,2017-03-03,Chevron Corp.,924222,4425,197531619.25,531.87,936.91,751.5
Target Maturity 2029 Bond Fund,2017-07-02,"Amazon.com, Inc.",207605,3248,211583445.11,849.57,187.63,773.28
Subordinated Financials Fund,2022-02-27,Morgan Stanley,704833,-1391,86352395.19,441.14,49.97,521.44
Global Cross Asset Fund,2018-01-23,Alibaba Group Holding Ltd.,405811,5653,426777677.06,761.02,378.57,385.05
Equity Diversified Selection Fund,2019-04-08,"Facebook, Inc.",972624,-8374,401763047.9,508.24,456.51,979.49
Global Cross Asset Fund,2019-10-31,Johnson & Johnson,453479,588,267031595.89,992.66,163.64,550.84
Equity Diversified Selection Fund,2019-01-21,"Netflix, Inc.",971981,-7198,386534863.77,78.37,126.69,681.77
Subordinated Financials Fund,2022-09-15,"Goldman Sachs Group, Inc.",426986,8183,142430927.66,170.59,157.57,53.32
Fixed Maturity 2027 Bond Fund,2019-01-27,Toyota Motor Corp.,205285,-8356,469084645.39,158.61,610.4,333.18
International Fixed Duration Fund,2017-04-08,Ping An Insurance (Group) Co. of China Ltd.,369104,4426,339015941.4,423.31,916.09,221.09
Fixed Maturity 2027 Bond Fund,2021-03-23,Volkswagen AG,864676,1246,14567526.11,612.86,174.67,300.73
Fixed Maturity 2027 Bond Fund,2022-11-23,Volkswagen AG,230010,-7695,413089100.65,139.71,367.48,306.54
Global Cross Asset Fund,2021-11-16,Johnson & Johnson,503789,4611,184190498.13,813.65,403.63,783.58
International Fixed Duration Fund,2022-07-20,Ping An Insurance (Group) Co. of China Ltd.,844512,9668,494329074.56,491.58,234.87,595.4
International Fixed Duration Fund,2019-12-11,AXA SA,546446,2969,489749993.33,83.87,929.63,57.09
Community Savings Bond Fund,2020-06-05,Nestlé SA,110138,-4359,182815778.73,753.72,524.84,679.68
Equity Diversified Selection Fund,2019-09-25,"Netflix, Inc.",333540,-2405,382453712.18,131.84,300.98,968.55
Sustainable Retail Fund,2018-12-06,"Tesla, Inc.",591727,5820,47458507.41,731.0,671.49,899.82
International Fixed Duration Fund,2021-09-24,Allianz SE,2660,2535,495815061.85,383.13,787.39,355.53
Fixed Maturity 2025 Bond Fund,2021-10-21,Exxon Mobil Corp.,21225,-2021,289712916.38,352.48,850.81,778.37
Impact Credit Strategies Fund,2019-07-07,Vestas Wind Systems A/S,263668,-5198,293914557.79,209.4,463.67,978.07
Community Savings Bond Fund,2018-06-17,Procter & Gamble Co.,241891,-190,242364497.09,966.64,37.19,110.74
Sustainable Retail Fund,2022-07-07,"Tesla, Inc.",616614,8550,116915397.4,209.93,929.89,270.29
Fixed Maturity 2025 Bond Fund,2022-05-05,Chevron Corp.,158558,-361,291005479.27,518.64,124.59,126.73
Fixed Maturity 2027 Bond Fund,2021-10-14,Volkswagen AG,733277,-4360,452453570.58,759.97,687.56,294.21
Fixed Maturity 2027 Bond Fund,2021-12-27,Volkswagen AG,434184,8187,303536445.47,691.13,763.2,843.48
Target Maturity 2029 Bond Fund,2022-01-30,"Apple, Inc.",201444,-8726,222741069.77,740.7,541.77,97.45
Global Short Term Credit Fund,2020-07-15,JPMorgan Chase & Co.,595620,5415,196538339.28,434.69,510.65,378.72
Target Maturity 2029 Bond Fund,2018-04-28,"Amazon.com, Inc.",936913,-6883,175644345.97,959.29,668.2,511.43
Target Maturity 2029 Bond Fund,2018-12-08,"Amazon.com, Inc.",772956,-8544,306992519.77,254.57,970.78,543.25
Fixed Maturity 2025 Bond Fund,2017-06-11,Exxon Mobil Corp.,540669,8699,387058199.11,760.54,175.18,142.36
Community Savings Bond Fund,2022-06-19,Nestlé SA,396058,5212,286224211.53,787.99,468.3,541.08
International Fixed Duration Fund,2019-07-18,Allianz SE,634568,3328,474254621.25,900.48,530.53,991.42
International Fixed Duration Fund,2019-07-23,AXA SA,781378,-5388,424291058.04,648.39,129.45,437.46
Subordinated Financials Fund,2022-11-25,Citigroup Inc.,891859,-3086,192447282.63,105.11,892.2,104.44
Fixed Maturity 2025 Bond Fund,2019-07-30,Chevron Corp.,515475,-8782,28578645.38,84.12,541.41,532.41
Sustainable Retail Fund,2021-02-17,"Beyond Meat, Inc.",609571,-103,415371902.32,706.07,157.46,487.06
Fixed Maturity 2025 Bond Fund,2018-04-01,Chevron Corp.,78055,-1811,55653808.67,575.24,112.51,505.0
Global Short Term Credit Fund,2019-10-19,HSBC Holdings Plc,923992,-1046,494923807.57,88.8,575.2,92.74
Impact Credit Strategies Fund,2017-01-29,Vestas Wind Systems A/S,370754,-9225,381096232.38,648.9,895.96,87.99
Global Short Term Credit Fund,2021-05-11,HSBC Holdings Plc,741354,-4227,240899085.39,326.71,913.37,70.29
Equity Diversified Selection Fund,2018-04-09,"Netflix, Inc.",715162,-3049,491226875.67,783.47,122.4,480.55
Equity Diversified Selection Fund,2021-08-03,"Netflix, Inc.",698414,9848,433160774.68,941.74,744.92,347.28
International Fixed Duration Fund,2021-07-13,Allianz SE,470661,3019,414191471.57,157.03,517.88,522.55
Global Short Term Credit Fund,2022-01-10,HSBC Holdings Plc,851968,-6764,312267099.14,11.76,690.8,497.88
Global Short Term Credit Fund,2022-05-30,JPMorgan Chase & Co.,367840,1258,34103825.91,785.6,23.52,268.39
