FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Fixed Maturity 2025 Bond Fund,2020-01-27,Chevron Corp.,321091,-8149,443422231.47,816.04,273.38,53.51
Global Short Term Credit Fund,2018-04-25,JPMorgan Chase & Co.,23909,1856,122092960.4,277.65,299.1,581.78
Equity Diversified Selection Fund,2022-06-11,Google LLC,44230,-5152,275076196.51,256.97,91.47,85.03
Fixed Maturity 2027 Bond Fund,2021-12-08,Toyota Motor Corp.,928424,-8169,389320027.76,900.57,93.96,938.87
Impact Credit Strategies Fund,2017-01-10,"SolarEdge Technologies, Inc.",492494,2432,407386909.87,844.39,602.82,341.81
Sustainable Retail Fund,2021-05-07,"The Hain Celestial Group, Inc.",938901,-6370,282210343.35,70.47,255.23,375.32
Fixed Maturity 2027 Bond Fund,2020-01-08,Ford Motor Co.,861255,512,440432079.11,278.03,819.15,532.11
Equity Diversified Selection Fund,2022-10-13,"Netflix, Inc.",150409,-6859,289687156.91,62.57,528.86,89.01
Community Savings Bond Fund,2018-08-11,Procter & Gamble Co.,67887,-1507,303192621.61,688.25,191.69,57.3
Fixed Maturity 2025 Bond Fund,2022-04-27,Chevron Corp.,457825,9305,429973706.96,188.75,951.5,999.53
Fixed Maturity 2025 Bond Fund,2019-09-11,Chevron Corp.,436562,-2355,185235814.05,724.79,712.18,219.21
Global Cross Asset Fund,2020-11-25,Alibaba Group Holding Ltd.,733101,-4515,486712008.34,236.68,726.68,464.71
Global Cross Asset Fund,2017-08-07,Alibaba Group Holding Ltd.,464566,4596,55731813.49,243.76,616.13,364.73
Equity Diversified Selection Fund,2019-05-15,"Netflix, Inc.",487982,1977,340657321.08,874.88,782.83,831.79
Fixed Maturity 2027 Bond Fund,2020-01-28,Volkswagen AG,56975,-4552,179836196.61,359.29,711.24,871.22
Target Maturity 2029 Bond Fund,2018-06-24,"Apple, Inc.",347515,-2416,428780803.67,321.96,836.59,417.64
Global Cross Asset Fund,2022-09-28,Johnson & Johnson,704720,5845,418330365.27,401.38,64.65,111.35
International Fixed Duration Fund,2021-05-22,Ping An Insurance (Group) Co. of China Ltd.,838239,8412,11281630.92,843.94,865.44,816.48
Fixed Maturity 2025 Bond Fund,2020-03-31,Exxon Mobil Corp.,553071,904,158914443.34,109.78,217.86,549.67
Subordinated Financials Fund,2017-06-18,Citigroup Inc.,877632,8670,278729533.96,951.79,831.78,177.45
Equity Diversified Selection Fund,2017-08-11,"Netflix, Inc.",451625,2751,189492304.73,552.92,171.48,213.47
Community Savings Bond Fund,2017-02-05,Nestlé SA,85524,8145,53030359.21,674.72,126.84,45.28
Global Cross Asset Fund,2022-06-18,Johnson & Johnson,416870,9770,314033020.29,317.87,248.15,498.65
Global Cross Asset Fund,2017-11-10,"Berkshire Hathaway, Inc.",510822,-8699,168101114.77,888.05,967.03,188.62
Subordinated Financials Fund,2017-03-28,Morgan Stanley,549827,4450,432440263.72,645.77,512.84,503.31
Community Savings Bond Fund,2019-04-28,"Walmart, Inc.",551771,6563,498378374.71,789.47,113.76,521.16
Subordinated Financials Fund,2019-03-10,Citigroup Inc.,80916,-1089,118970533.69,950.7,335.07,667.01
Impact Credit Strategies Fund,2022-09-28,"SolarEdge Technologies, Inc.",380408,7932,9433568.41,822.81,292.14,317.98
Equity Diversified Selection Fund,2019-09-18,"Netflix, Inc.",973104,2310,329464607.67,442.6,404.9,175.57
Global Cross Asset Fund,2017-10-23,Johnson & Johnson,394861,-6742,63259749.09,723.17,407.68,975.33
Fixed Maturity 2025 Bond Fund,2022-04-10,Exxon Mobil Corp.,160539,-1333,25786077.88,420.09,357.31,558.71
Equity Diversified Selection Fund,2019-11-01,"Facebook, Inc.",443200,1647,414145209.69,354.15,697.21,980.88
International Fixed Duration Fund,2022-08-15,Ping An Insurance (Group) Co. of China Ltd.,425147,1152,496042135.09,575.92,719.43,206.9
Fixed Maturity 2027 Bond Fund,2017-11-20,Volkswagen AG,673888,3376,141807448.44,518.94,560.86,383.82
Fixed Maturity 2027 Bond Fund,2019-09-29,Toyota Motor Corp.,551513,3567,440033535.66,450.51,189.61,229.98
International Fixed Duration Fund,2020-06-17,AXA SA,159804,-5918,378479010.51,854.33,272.17,693.28
Global Short Term Credit Fund,2020-03-26,JPMorgan Chase & Co.,18449,-4476,336506894.94,212.27,282.46,78.85
Impact Credit Strategies Fund,2022-03-31,"SolarEdge Technologies, Inc.",824333,-7864,145062482.4,729.65,216.52,408.97
Equity Diversified Selection Fund,2020-12-09,"Facebook, Inc.",71597,5822,273522898.86,412.63,580.23,251.66
International Fixed Duration Fund,2021-09-19,AXA SA,205527,7035,187283993.27,20.09,430.2,382.04
Subordinated Financials Fund,2020-12-04,"Goldman Sachs Group, Inc.",648654,3743,98122597.74,792.54,241.21,489.87
Global Cross Asset Fund,2019-06-15,Johnson & Johnson,377244,-1233,442820540.45,225.68,669.13,412.26
Target Maturity 2029 Bond Fund,2021-01-06,Microsoft Corp.,50671,3497,315934942.99,398.18,104.0,631.47
Global Cross Asset Fund,2021-12-20,"Berkshire Hathaway, Inc.",348734,1156,390382850.73,638.07,840.9,943.28
Subordinated Financials Fund,2020-04-30,Morgan Stanley,858768,-2597,476107691.57,289.88,821.66,975.78
International Fixed Duration Fund,2017-06-23,Ping An Insurance (Group) Co. of China Ltd.,913167,-6371,313424971.11,328.42,107.69,130.0
Global Cross Asset Fund,2022-09-09,Johnson & Johnson,204862,8869,101093855.69,781.02,447.23,721.66
International Fixed Duration Fund,2017-12-16,AXA SA,537892,8783,103115418.82,773.23,643.63,296.75
Impact Credit Strategies Fund,2021-02-23,Vestas Wind Systems A/S,258814,3212,15012774.37,612.81,426.57,432.27
Community Savings Bond Fund,2020-11-23,Procter & Gamble Co.,973096,1430,62712806.2,868.84,273.62,803.39
Community Savings Bond Fund,2019-11-10,"Walmart, Inc.",828066,2143,333616428.47,113.71,560.82,602.39
Global Short Term Credit Fund,2021-03-20,HSBC Holdings Plc,362316,7784,59012005.61,631.61,525.73,517.71
Equity Diversified Selection Fund,2020-03-01,Google LLC,119586,-7755,460022110.03,930.15,360.67,930.96
Fixed Maturity 2027 Bond Fund,2017-10-22,Ford Motor Co.,429294,-8171,443444722.25,545.49,896.26,281.27
Global Short Term Credit Fund,2019-04-13,JPMorgan Chase & Co.,925576,-9675,246190776.06,870.09,743.95,401.29
Global Cross Asset Fund,2021-06-28,Alibaba Group Holding Ltd.,157903,-4801,29453311.66,631.93,642.39,625.64
Target Maturity 2029 Bond Fund,2021-04-18,"Amazon.com, Inc.",961376,-4159,238642458.08,899.19,620.71,150.51
Equity Diversified Selection Fund,2021-07-31,"Netflix, Inc.",457766,-7587,209927084.74,704.45,266.39,672.88
Equity Diversified Selection Fund,2022-04-27,Google LLC,408497,-52,307791996.14,401.59,847.86,227.94
Subordinated Financials Fund,2020-06-07,"Goldman Sachs Group, Inc.",452221,-3751,226112149.22,504.63,78.25,594.56
Global Cross Asset Fund,2019-04-23,Johnson & Johnson,532672,9468,213985955.04,860.51,967.71,598.68
Fixed Maturity 2027 Bond Fund,2017-08-30,Ford Motor Co.,265393,9969,220882243.36,159.33,590.32,821.76
International Fixed Duration Fund,2021-02-26,AXA SA,714635,-3505,487815409.27,762.75,180.41,20.81
Target Maturity 2029 Bond Fund,2021-04-12,Microsoft Corp.,661622,2848,119107042.62,33.11,977.43,162.54
Fixed Maturity 2025 Bond Fund,2018-01-18,Chevron Corp.,350915,-8773,336332812.15,703.07,755.69,702.36
International Fixed Duration Fund,2018-07-15,Allianz SE,197346,1071,113608366.95,802.15,575.44,962.03
Community Savings Bond Fund,2017-04-12,"Walmart, Inc.",859268,7597,263193379.44,489.94,86.75,284.64
International Fixed Duration Fund,2022-03-19,Ping An Insurance (Group) Co. of China Ltd.,283924,6009,1146149.7,261.89,436.56,838.51
International Fixed Duration Fund,2021-02-14,AXA SA,264759,-8231,79447039.1,22.23,716.28,595.69
Global Cross Asset Fund,2022-03-25,Johnson & Johnson,112875,-7435,472805234.41,590.22,934.54,183.37
Fixed Maturity 2025 Bond Fund,2019-11-08,BP Plc,386225,-5092,197560478.8,404.95,409.99,67.94
Fixed Maturity 2027 Bond Fund,2019-07-08,Volkswagen AG,294211,8131,43163723.52,836.9,443.15,682.49
International Fixed Duration Fund,2017-09-28,Ping An Insurance (Group) Co. of China Ltd.,490850,5643,470170265.29,793.34,883.83,878.02
Fixed Maturity 2025 Bond Fund,2021-03-19,BP Plc,900439,6930,27078995.57,513.15,287.28,705.8
Subordinated Financials Fund,2020-01-12,Citigroup Inc.,807557,-6068,48664609.93,122.41,840.58,464.94
Impact Credit Strategies Fund,2018-08-19,"SolarEdge Technologies, Inc.",259721,6704,442681836.38,764.05,480.78,808.0
Global Short Term Credit Fund,2018-01-04,JPMorgan Chase & Co.,313311,8695,421145720.26,570.48,174.54,495.45
Target Maturity 2029 Bond Fund,2021-09-09,Microsoft Corp.,111593,-4961,4858296.75,87.47,555.54,606.89
International Fixed Duration Fund,2022-07-15,AXA SA,145736,3019,444222200.81,347.06,837.46,409.76
Community Savings Bond Fund,2021-04-23,Procter & Gamble Co.,276579,-6796,292888236.01,287.19,302.08,15.43
Fixed Maturity 2025 Bond Fund,2018-02-05,BP Plc,961849,3177,141331500.94,596.1,901.11,460.7
Fixed Maturity 2027 Bond Fund,2017-10-31,Ford Motor Co.,140249,1766,460361109.88,745.74,610.86,984.18
Target Maturity 2029 Bond Fund,2021-12-21,Microsoft Corp.,381489,440,428062417.32,629.87,258.5,481.93
Fixed Maturity 2027 Bond Fund,2019-12-14,Ford Motor Co.,59780,3397,10748883.43,46.89,368.92,925.49
Global Cross Asset Fund,2019-06-20,Johnson & Johnson,226782,1720,400809687.64,806.54,513.07,249.89
Sustainable Retail Fund,2022-03-01,"Tesla, Inc.",388902,-3285,98534820.08,842.83,215.72,566.04
Fixed Maturity 2027 Bond Fund,2022-10-14,Volkswagen AG,178996,-987,479598313.92,923.35,351.8,742.15
Global Short Term Credit Fund,2019-07-30,JPMorgan Chase & Co.,400270,-7495,121539305.89,694.85,332.53,113.42
Community Savings Bond Fund,2021-08-31,"Walmart, Inc.",441984,2490,136411933.09,622.41,153.05,976.68
Global Cross Asset Fund,2018-08-21,Johnson & Johnson,87307,5671,41057528.34,727.18,280.62,697.31
Global Cross Asset Fund,2020-03-01,"Berkshire Hathaway, Inc.",956757,1453,77454381.23,45.08,601.9,599.1
Fixed Maturity 2025 Bond Fund,2017-09-23,Exxon Mobil Corp.,952645,-5647,8010783.33,291.58,868.92,10.7
Fixed Maturity 2027 Bond Fund,2022-04-22,Ford Motor Co.,139140,-1434,379777891.58,823.18,931.81,883.39
Community Savings Bond Fund,2018-07-10,Procter & Gamble Co.,396867,861,35019992.7,102.96,114.96,485.99
Target Maturity 2029 Bond Fund,2021-11-14,"Amazon.com, Inc.",212357,-3033,100817332.93,773.64,627.23,167.67
Global Cross Asset Fund,2017-06-29,Johnson & Johnson,209240,351,216260965.45,924.13,939.44,527.04
Global Cross Asset Fund,2022-01-11,"Berkshire Hathaway, Inc.",538692,-3827,186011699.99,308.0,736.32,988.15
Impact Credit Strategies Fund,2020-09-09,"First Solar, Inc.",815511,-6987,352596150.26,926.23,431.1,833.36
Global Cross Asset Fund,2021-07-03,"Berkshire Hathaway, Inc.",539447,-4671,440551539.52,178.43,528.11,716.14
Equity Diversified Selection Fund,2019-08-21,Google LLC,182046,8127,320724586.59,615.68,370.84,751.75
Global Short Term Credit Fund,2020-04-20,JPMorgan Chase & Co.,177358,6789,426816887.1,501.66,26.3,711.1
International Fixed Duration Fund,2022-10-23,Allianz SE,680354,1117,249526897.01,642.31,249.8,516.07
Equity Diversified Selection Fund,2019-06-06,"Netflix, Inc.",376688,-1837,195173845.16,140.42,804.07,416.04
Global Short Term Credit Fund,2017-09-23,JPMorgan Chase & Co.,617466,7035,108506344.83,370.45,86.76,844.98
Fixed Maturity 2025 Bond Fund,2017-09-19,Chevron Corp.,439157,-733,389188888.4,523.51,730.21,169.27
International Fixed Duration Fund,2018-02-07,AXA SA,262667,-2116,306737577.69,278.18,149.73,613.77
Equity Diversified Selection Fund,2021-10-30,"Netflix, Inc.",69341,-3671,254524090.5,248.3,974.94,555.4
Sustainable Retail Fund,2021-08-29,"Beyond Meat, Inc.",277386,4252,133969286.05,503.13,690.33,300.43
Sustainable Retail Fund,2017-08-03,"Tesla, Inc.",314484,9241,276085484.52,410.19,875.5,517.67
Fixed Maturity 2027 Bond Fund,2017-05-18,Toyota Motor Corp.,935948,5821,359014843.86,586.24,620.9,904.69
International Fixed Duration Fund,2017-04-23,Allianz SE,279733,-1276,36281134.32,762.43,569.35,281.39
Sustainable Retail Fund,2019-12-10,"Beyond Meat, Inc.",313601,2912,441295741.24,267.14,469.25,570.79
Global Cross Asset Fund,2021-01-25,"Berkshire Hathaway, Inc.",836981,-3981,220129073.72,288.9,689.64,76.41
Fixed Maturity 2027 Bond Fund,2021-04-25,Ford Motor Co.,938727,-8492,86364460.32,277.81,352.88,329.54
Impact Credit Strategies Fund,2019-06-06,"SolarEdge Technologies, Inc.",247248,-6407,144837248.15,611.94,965.48,620.13
Subordinated Financials Fund,2022-03-27,Morgan Stanley,220724,2699,449518026.47,43.86,615.22,899.94
Target Maturity 2029 Bond Fund,2020-07-14,Microsoft Corp.,755214,-9278,301766353.48,690.69,59.25,301.7
Fixed Maturity 2025 Bond Fund,2017-10-01,Exxon Mobil Corp.,989280,5875,206572253.56,139.52,608.77,684.09
Fixed Maturity 2025 Bond Fund,2017-04-28,Exxon Mobil Corp.,247645,-4803,138098755.16,64.75,700.09,451.42
International Fixed Duration Fund,2017-05-19,Ping An Insurance (Group) Co. of China Ltd.,706070,8706,306156927.67,840.86,485.34,339.66
Fixed Maturity 2027 Bond Fund,2018-11-13,Ford Motor Co.,531022,8126,129982982.64,373.45,886.09,709.67
Fixed Maturity 2025 Bond Fund,2020-03-16,Exxon Mobil Corp.,907309,8024,296591487.37,467.3,283.02,701.78
Equity Diversified Selection Fund,2017-06-18,Google LLC,740483,476,128164694.13,412.97,339.38,757.55
Fixed Maturity 2027 Bond Fund,2018-03-20,Ford Motor Co.,323139,3628,54517731.03,278.42,580.48,133.08
Impact Credit Strategies Fund,2018-12-13,Vestas Wind Systems A/S,224569,-9405,197883530.33,92.26,886.5,33.43
Fixed Maturity 2027 Bond Fund,2019-11-19,Toyota Motor Corp.,713796,-5968,335491539.87,551.5,414.01,726.56
Sustainable Retail Fund,2021-05-18,"Tesla, Inc.",368792,3912,58010786.36,354.78,441.78,516.69
Fixed Maturity 2025 Bond Fund,2022-12-08,Chevron Corp.,921185,4166,328316035.37,228.17,813.94,940.86
Global Short Term Credit Fund,2019-12-07,HSBC Holdings Plc,348229,-7648,362181768.31,468.18,835.01,695.23
Fixed Maturity 2027 Bond Fund,2018-01-29,Ford Motor Co.,174542,8927,393982292.32,793.91,103.1,660.84
Global Short Term Credit Fund,2020-03-14,HSBC Holdings Plc,51792,-4815,498741802.24,113.96,521.17,106.54
Fixed Maturity 2025 Bond Fund,2019-09-16,Chevron Corp.,851555,8679,409958054.88,296.38,115.98,204.94
Fixed Maturity 2025 Bond Fund,2019-11-19,BP Plc,141390,7869,385372248.56,853.23,905.66,159.14
Community Savings Bond Fund,2017-04-16,Nestlé SA,326555,-5389,136816837.63,436.97,838.57,521.55
Fixed Maturity 2025 Bond Fund,2017-11-24,Exxon Mobil Corp.,460000,5234,489811433.15,145.64,592.48,750.87
Community Savings Bond Fund,2018-02-20,"Walmart, Inc.",914164,6121,224498888.56,934.97,15.68,65.85
Fixed Maturity 2025 Bond Fund,2017-06-16,Exxon Mobil Corp.,441425,9031,496498611.85,835.27,607.78,779.46
Fixed Maturity 2027 Bond Fund,2017-04-24,Ford Motor Co.,933933,9,284981987.43,272.1,957.79,801.87
Target Maturity 2029 Bond Fund,2017-03-26,Microsoft Corp.,489629,1997,337616628.93,933.68,629.3,162.06
Global Short Term Credit Fund,2018-04-24,HSBC Holdings Plc,511897,6590,382548191.14,310.61,310.66,733.57
Sustainable Retail Fund,2018-07-09,"The Hain Celestial Group, Inc.",505045,-6234,115885052.87,731.4,922.15,187.88
Target Maturity 2029 Bond Fund,2017-11-13,"Amazon.com, Inc.",956941,-4368,449036346.02,34.12,906.83,683.87
Impact Credit Strategies Fund,2022-01-20,"First Solar, Inc.",303597,7947,140651245.55,632.69,629.29,37.94
International Fixed Duration Fund,2019-06-02,Allianz SE,380795,-961,392194412.31,929.55,319.34,395.43
Fixed Maturity 2027 Bond Fund,2021-11-16,Volkswagen AG,622315,-6572,75835923.91,380.85,107.51,152.56
Impact Credit Strategies Fund,2017-04-25,Vestas Wind Systems A/S,263750,7463,251875345.69,463.15,984.98,879.78
Sustainable Retail Fund,2019-07-03,"Beyond Meat, Inc.",475281,4987,421966586.29,221.84,573.62,225.46
Community Savings Bond Fund,2020-10-05,Nestlé SA,681713,4045,160392591.42,856.83,619.92,877.27
Impact Credit Strategies Fund,2018-10-28,"SolarEdge Technologies, Inc.",590029,1309,208124281.02,629.82,373.76,384.39
Sustainable Retail Fund,2020-03-24,"The Hain Celestial Group, Inc.",228008,-3491,490080582.13,537.42,993.67,263.67
Fixed Maturity 2025 Bond Fund,2021-05-17,Chevron Corp.,264834,-1855,462914420.1,886.23,669.87,19.61
Sustainable Retail Fund,2017-01-21,"Tesla, Inc.",202854,-3288,391586129.43,774.22,423.45,169.57
International Fixed Duration Fund,2021-12-24,AXA SA,852230,6408,54214098.69,272.44,731.53,811.06
Community Savings Bond Fund,2017-01-07,"Walmart, Inc.",203867,-8833,173558804.86,115.36,822.17,599.68
Fixed Maturity 2025 Bond Fund,2019-10-05,BP Plc,478916,9151,71891485.05,389.97,27.48,378.22
Community Savings Bond Fund,2018-07-10,"Walmart, Inc.",28583,3828,10829982.16,126.59,537.49,261.26
Equity Diversified Selection Fund,2018-06-06,Google LLC,269767,-4368,52258431.5,926.8,689.3,543.31
Target Maturity 2029 Bond Fund,2018-05-21,"Amazon.com, Inc.",401955,4056,107183748.21,801.95,259.11,408.32
Subordinated Financials Fund,2020-03-31,Morgan Stanley,627202,-1861,497364436.64,517.29,417.07,783.68
Global Cross Asset Fund,2018-07-10,Alibaba Group Holding Ltd.,616897,7052,82802961.12,466.08,517.58,628.57
Sustainable Retail Fund,2019-03-16,"Tesla, Inc.",411200,-6237,176421555.9,721.65,76.46,141.16
Sustainable Retail Fund,2020-12-05,"Tesla, Inc.",167238,-5682,246528008.69,860.04,191.48,375.26
International Fixed Duration Fund,2021-01-08,Ping An Insurance (Group) Co. of China Ltd.,982595,7004,42367476.2,41.61,199.87,846.31
Fixed Maturity 2027 Bond Fund,2020-11-22,Volkswagen AG,369777,8819,361941230.86,806.21,626.97,955.61
Impact Credit Strategies Fund,2017-05-08,"First Solar, Inc.",451105,-8330,400811231.13,149.05,400.67,698.95
Global Short Term Credit Fund,2020-02-19,JPMorgan Chase & Co.,800065,-5358,241683557.12,914.79,901.55,830.56
Global Cross Asset Fund,2018-04-18,Johnson & Johnson,593866,-5560,142445636.25,758.0,870.44,913.5
Target Maturity 2029 Bond Fund,2020-06-16,"Apple, Inc.",605202,-6545,380065375.08,582.97,933.44,35.03
Global Cross Asset Fund,2020-09-25,Johnson & Johnson,838409,-4097,113383934.77,876.62,574.28,524.15
Global Short Term Credit Fund,2019-01-06,JPMorgan Chase & Co.,493686,6660,75641934.76,67.48,866.4,124.84
Global Cross Asset Fund,2018-07-12,Johnson & Johnson,139507,-8460,69118031.74,334.95,495.3,406.16
Fixed Maturity 2025 Bond Fund,2021-08-21,Exxon Mobil Corp.,358212,8152,490640401.53,803.96,401.85,822.97
Subordinated Financials Fund,2021-12-26,"Goldman Sachs Group, Inc.",899728,218,329074882.76,182.39,140.18,214.11
Fixed Maturity 2025 Bond Fund,2017-12-12,Chevron Corp.,364244,-5240,388399902.85,934.55,859.93,698.28
Global Cross Asset Fund,2022-03-01,"Berkshire Hathaway, Inc.",472107,-9104,39904708.12,348.27,503.23,637.38
Global Cross Asset Fund,2021-05-08,"Berkshire Hathaway, Inc.",925801,-1625,168289659.47,349.99,292.51,387.42
Global Short Term Credit Fund,2022-04-02,Bank of America Corp.,254250,-7769,474562681.0,283.02,734.6,745.12
Impact Credit Strategies Fund,2022-01-05,"SolarEdge Technologies, Inc.",889521,-7890,131588210.14,867.54,851.93,450.12
Equity Diversified Selection Fund,2018-10-26,"Facebook, Inc.",305743,4840,28413921.83,63.28,578.69,395.34
Equity Diversified Selection Fund,2022-07-22,"Netflix, Inc.",554509,-2096,279453811.2,876.91,890.57,186.61
Global Cross Asset Fund,2021-03-09,Alibaba Group Holding Ltd.,217318,4539,407586315.11,788.9,246.94,367.97
Impact Credit Strategies Fund,2019-08-16,Vestas Wind Systems A/S,47629,-1648,201381020.81,213.92,726.89,228.02
Community Savings Bond Fund,2022-05-17,Nestlé SA,845649,-1478,401413416.51,557.43,961.09,965.44
Global Cross Asset Fund,2022-12-19,"Berkshire Hathaway, Inc.",426965,-5481,188939261.27,917.87,735.49,679.2
Global Short Term Credit Fund,2019-07-27,HSBC Holdings Plc,870153,7488,1370817.24,82.27,784.73,166.89
Equity Diversified Selection Fund,2019-09-28,"Facebook, Inc.",8024,-7686,288801236.08,957.35,983.86,515.07
International Fixed Duration Fund,2020-02-15,Ping An Insurance (Group) Co. of China Ltd.,697612,-9206,78113818.69,485.47,975.68,263.98
Global Cross Asset Fund,2017-02-26,Alibaba Group Holding Ltd.,976858,-3341,285453954.51,670.17,250.65,221.29
