CUSTOMER_ID,ORDER_ID,ORDER_TS,ORDER_CURRENCY,ORDER_AMOUNT,ORDER_TAX,ORDER_TOTAL
960,86051479,2020-05-29,USD,3.47,0.8675,4.3375
644,86051480,2020-05-29,USD,43.24,10.81,54.05
876,86051481,2020-05-29,USD,5.51,1.3775,6.8875
936,86051482,2020-05-29,USD,10.52,2.63,13.15
248,86051483,2020-05-29,USD,15.18,3.795,18.975
981,86051484,2020-05-29,USD,22.88,5.72,28.6
900,86051485,2020-05-29,USD,6.7,1.675,8.375
231,86051486,2020-05-29,USD,9.05,2.2625,11.3125
331,86051487,2020-05-29,USD,3.55,0.8875,4.4375
98,86051488,2020-05-29,USD,10.82,2.705,13.525
764,86051490,2020-05-29,USD,10.97,2.7425,13.7125
430,86051491,2020-05-29,USD,10.22,2.555,12.775
437,86051492,2020-05-29,USD,40.01,10.0025,50.0125
918,86051493,2020-05-29,USD,43.75,10.9375,54.6875
838,86051494,2020-05-29,USD,13.18,3.295,16.475
458,86051495,2020-05-29,USD,6.43,1.6075,8.0375
313,86051496,2020-05-29,USD,9.79,2.4475,12.2375
910,86051497,2020-05-29,USD,22.27,5.5675,27.8375
176,86051498,2020-05-29,USD,14.78,3.695,18.475
852,86051499,2020-05-29,USD,28.38,7.095,35.475
104,86051500,2020-05-29,USD,12.3,3.075,15.375
12,86051501,2020-05-29,USD,3.15,0.7875,3.9375
843,86051502,2020-05-29,USD,19.49,4.8725,24.3625
871,86051503,2020-05-29,USD,19.49,4.8725,24.3625
59,86051504,2020-05-29,USD,18.42,4.605,23.025
68,86051505,2020-05-29,USD,6.93,1.7325,8.6625
501,86051506,2020-05-29,USD,19.58,4.895,24.475
476,86051507,2020-05-29,USD,6.43,1.6075,8.0375
263,86051508,2020-05-29,USD,6.7,1.675,8.375
469,86051509,2020-05-29,USD,24.52,6.13,30.65
297,86051510,2020-05-29,USD,18.69,4.6725,23.3625
618,86051511,2020-05-29,USD,25.74,6.435,32.175
914,86051513,2020-05-29,USD,51.13,12.7825,63.9125
29,86051514,2020-05-29,USD,35.2,8.8,44
614,86051515,2020-05-29,USD,8.84,2.21,11.05
632,86051516,2020-05-29,USD,2.36,0.59,2.95
183,86051517,2020-05-29,USD,4.73,1.1825,5.9125
676,86051518,2020-05-29,USD,20.56,5.14,25.7
602,86051519,2020-05-29,USD,29.68,7.42,37.1
398,86051520,2020-05-29,USD,20.1,5.025,25.125
458,86051521,2020-05-29,USD,14.35,3.5875,17.9375
806,86051522,2020-05-29,USD,39.15,9.7875,48.9375
603,86051523,2020-05-29,USD,3.94,0.985,4.925
46,86051524,2020-05-29,USD,8.84,2.21,11.05
305,86051525,2020-05-29,USD,9.45,2.3625,11.8125
798,86051526,2020-05-29,USD,40.26,10.065,50.325
375,86051527,2020-05-29,USD,4.34,1.085,5.425
149,86051528,2020-05-29,USD,1.58,0.395,1.975
607,86051529,2020-05-29,USD,29.8,7.45,37.25
613,86051530,2020-05-29,USD,20.97,5.2425,26.2125
486,86051531,2020-05-29,USD,6.7,1.675,8.375
326,86051532,2020-05-29,USD,11.12,2.78,13.9
545,86051533,2020-05-29,USD,7.48,1.87,9.35
61,86051534,2020-05-29,USD,21.58,5.395,26.975
507,86051535,2020-05-29,USD,8.27,2.0675,10.3375
618,86051536,2020-05-29,USD,6.43,1.6075,8.0375
491,86051537,2020-05-29,USD,8.28,2.07,10.35
466,86051538,2020-05-29,USD,28.74,7.185,35.925
1,86051539,2020-05-29,USD,6.2,1.55,7.75
286,86051540,2020-05-29,USD,12.38,3.095,15.475
298,86051541,2020-05-29,USD,21.94,5.485,27.425
473,86051542,2020-05-29,USD,4.73,1.1825,5.9125
712,86051543,2020-05-29,USD,5.8,1.45,7.25
195,86051544,2020-05-29,USD,60.76,15.19,75.95
55,86051545,2020-05-29,USD,11.01,2.7525,13.7625
540,86051546,2020-05-29,USD,3.55,0.8875,4.4375
33,86051547,2020-05-29,USD,13.61,3.4025,17.0125
258,86051548,2020-05-29,USD,24.11,6.0275,30.1375
277,86051549,2020-05-29,USD,12.48,3.12,15.6
18,86051550,2020-05-29,USD,26.92,6.73,33.65
644,86051551,2020-05-29,USD,6.8,1.7,8.5
546,86051552,2020-05-29,USD,8.84,2.21,11.05
309,86051553,2020-05-29,USD,11.5,2.875,14.375
407,86051554,2020-05-29,USD,83.5,20.875,104.375
160,86051555,2020-05-29,USD,15.14,3.785,18.925
550,86051556,2020-05-29,USD,15.33,3.8325,19.1625
439,86051557,2020-05-29,USD,37.42,9.355,46.775
147,86051558,2020-05-29,USD,9.46,2.365,11.825
155,86051559,2020-05-29,USD,5.91,1.4775,7.3875
611,86051560,2020-05-29,USD,9.44,2.36,11.8
931,86051561,2020-05-29,USD,8.67,2.1675,10.8375
532,86051562,2020-05-29,USD,3.15,0.7875,3.9375
795,86051563,2020-05-29,USD,48.33,12.0825,60.4125
911,86051564,2020-05-29,USD,42.82,10.705,53.525
324,86051565,2020-05-29,USD,30.76,7.69,38.45
992,86051566,2020-05-29,USD,10.64,2.66,13.3
411,86051567,2020-05-29,USD,3.94,0.985,4.925
709,86051568,2020-05-29,USD,8.84,2.21,11.05
246,86051569,2020-05-29,USD,15.15,3.7875,18.9375
803,86051570,2020-05-29,USD,86.93,21.7325,108.6625
867,86051571,2020-05-29,USD,17.62,4.405,22.025
749,86051572,2020-05-29,USD,6.43,1.6075,8.0375
806,86051573,2020-05-29,USD,6.39,1.5975,7.9875
431,86051574,2020-05-29,USD,19.98,4.995,24.975
214,86051575,2020-05-29,USD,11.1,2.775,13.875
364,86051576,2020-05-29,USD,9.63,2.4075,12.0375
242,86051577,2020-05-29,USD,8.66,2.165,10.825
228,86051578,2020-05-29,USD,15.33,3.8325,19.1625
251,86051579,2020-05-29,USD,32.96,8.24,41.2
983,86051580,2020-05-29,USD,32.46,8.115,40.575
496,86051581,2020-05-29,USD,9.84,2.46,12.3
391,86051582,2020-05-29,USD,5.91,1.4775,7.3875
293,86051583,2020-05-29,USD,5.91,1.4775,7.3875
916,86051584,2020-05-29,USD,10.32,2.58,12.9
737,86051585,2020-05-29,USD,6.24,1.56,7.8
150,86051586,2020-05-29,USD,10.22,2.555,12.775
670,86051587,2020-05-29,USD,32.45,8.1125,40.5625
393,86051588,2020-05-29,USD,9.46,2.365,11.825
843,86051589,2020-05-29,USD,9.24,2.31,11.55
347,86051590,2020-05-29,USD,3.15,0.7875,3.9375
307,86051591,2020-05-29,USD,4.33,1.0825,5.4125
963,86051592,2020-05-29,USD,57.87,14.4675,72.3375
695,86051593,2020-05-29,USD,8.91,2.2275,11.1375
699,86051594,2020-05-29,USD,7.09,1.7725,8.8625
769,86051595,2020-05-29,USD,3.2,0.8,4
87,86051596,2020-05-29,USD,27.84,6.96,34.8
644,86051597,2020-05-29,USD,32.17,8.0425,40.2125
90,86051598,2020-05-29,USD,8.16,2.04,10.2
114,86051599,2020-05-29,USD,13.57,3.3925,16.9625
660,86051600,2020-05-29,USD,4.65,1.1625,5.8125
579,86051601,2020-05-29,USD,4.73,1.1825,5.9125
847,86051602,2020-05-29,USD,32.96,8.24,41.2
676,86051603,2020-05-29,USD,8.28,2.07,10.35
646,86051604,2020-05-29,USD,4.33,1.0825,5.4125
338,86051605,2020-05-29,USD,18.72,4.68,23.4
564,86051606,2020-05-29,USD,10.97,2.7425,13.7125
143,86051607,2020-05-29,USD,14.19,3.5475,17.7375
245,86051608,2020-05-29,USD,6.7,1.675,8.375
556,86051609,2020-05-29,USD,10.76,2.69,13.45
352,86051610,2020-05-29,USD,3.16,0.79,3.95
106,86051611,2020-05-29,USD,10.02,2.505,12.525
948,86051612,2020-05-29,USD,37.84,9.46,47.3
681,86051613,2020-05-29,USD,18.92,4.73,23.65
186,86051614,2020-05-29,USD,14.17,3.5425,17.7125
882,86051615,2020-05-29,USD,7.08,1.77,8.85
713,86051616,2020-05-29,USD,7.77,1.9425,9.7125
5,86051617,2020-05-29,USD,37.57,9.3925,46.9625
829,86051618,2020-05-29,USD,8.28,2.07,10.35
202,86051619,2020-05-29,USD,65.36,16.34,81.7
821,86051620,2020-05-29,USD,12.99,3.2475,16.2375
442,86051621,2020-05-29,USD,51.03,12.7575,63.7875
341,86051622,2020-05-29,USD,25.74,6.435,32.175
823,86051623,2020-05-29,USD,12.78,3.195,15.975
448,86051624,2020-05-29,USD,45.29,11.3225,56.6125
156,86051625,2020-05-29,USD,26.8,6.7,33.5
244,86051626,2020-05-29,USD,11.82,2.955,14.775
492,86051627,2020-05-29,USD,5.9,1.475,7.375
235,86051628,2020-05-29,USD,4.93,1.2325,6.1625
687,86051629,2020-05-29,USD,7.55,1.8875,9.4375
648,86051630,2020-05-29,USD,53.89,13.4725,67.3625
521,86051631,2020-05-29,USD,5.79,1.4475,7.2375
285,86051632,2020-05-29,USD,6.59,1.6475,8.2375
224,86051633,2020-05-29,USD,18.9,4.725,23.625
62,86051634,2020-05-29,USD,59.31,14.8275,74.1375
560,86051635,2020-05-29,USD,18.2,4.55,22.75
946,86051636,2020-05-29,USD,14.75,3.6875,18.4375
10,86051637,2020-05-29,USD,41.5,10.375,51.875
417,86051638,2020-05-29,USD,3.55,0.8875,4.4375
810,86051639,2020-05-29,USD,17.58,4.395,21.975
606,86051640,2020-05-29,USD,20.56,5.14,25.7
927,86051641,2020-05-29,USD,41.43,10.3575,51.7875
811,86051642,2020-05-29,USD,13.57,3.3925,16.9625
536,86051643,2020-05-29,USD,20.08,5.02,25.1
294,86051644,2020-05-29,USD,11.94,2.985,14.925
383,86051645,2020-05-29,USD,29.49,7.3725,36.8625
865,86051646,2020-05-29,USD,7.1,1.775,8.875
589,86051647,2020-05-29,USD,7.49,1.8725,9.3625
912,86051649,2020-05-29,USD,16.03,4.0075,20.0375
933,86051650,2020-05-29,USD,2.36,0.59,2.95
871,86051651,2020-05-29,USD,9.05,2.2625,11.3125
106,86051652,2020-05-29,USD,16.74,4.185,20.925
27,86051653,2020-05-29,USD,14.26,3.565,17.825
358,86051654,2020-05-29,USD,34.29,8.5725,42.8625
354,86051655,2020-05-29,USD,11.43,2.8575,14.2875
883,86051656,2020-05-29,USD,23.25,5.8125,29.0625
68,86051657,2020-05-29,USD,5.65,1.4125,7.0625
32,86051658,2020-05-29,USD,9.74,2.435,12.175
782,86051659,2020-05-29,USD,5.41,1.3525,6.7625
810,86051660,2020-05-29,USD,37.68,9.42,47.1
330,86051661,2020-05-29,USD,7.88,1.97,9.85
376,86051662,2020-05-29,USD,22.76,5.69,28.45
654,86051663,2020-05-29,USD,17.39,4.3475,21.7375
621,86051664,2020-05-29,USD,10.64,2.66,13.3
636,86051665,2020-05-29,USD,14.64,3.66,18.3
742,86051666,2020-05-29,USD,62.08,15.52,77.6
893,86051667,2020-05-29,USD,16.28,4.07,20.35
567,86051668,2020-05-29,USD,31.1,7.775,38.875
409,86051669,2020-05-29,USD,15.93,3.9825,19.9125
524,86051670,2020-05-29,USD,12.86,3.215,16.075
563,86051671,2020-05-29,USD,39.74,9.935,49.675
336,86051672,2020-05-29,USD,23.85,5.9625,29.8125
821,86051673,2020-05-29,USD,5.91,1.4775,7.3875
440,86051674,2020-05-29,USD,6.7,1.675,8.375
265,86051675,2020-05-29,USD,9.81,2.4525,12.2625
131,86051676,2020-05-29,USD,11.1,2.775,13.875
572,86051677,2020-05-29,USD,8.84,2.21,11.05
883,86051678,2020-05-29,USD,84.53,21.1325,105.6625
218,86051679,2020-05-29,USD,12.61,3.1525,15.7625
491,86051680,2020-05-29,USD,6.7,1.675,8.375
645,86051681,2020-05-29,USD,13.6,3.4,17
227,86051682,2020-05-29,USD,10.22,2.555,12.775
615,86051683,2020-05-29,USD,4.93,1.2325,6.1625
791,86051684,2020-05-29,USD,6.11,1.5275,7.6375
341,86051685,2020-05-29,USD,71.03,17.7575,88.7875
984,86051686,2020-05-29,USD,3.55,0.8875,4.4375
58,86051687,2020-05-29,USD,15.37,3.8425,19.2125
831,86051688,2020-05-29,USD,6.43,1.6075,8.0375
120,86051689,2020-05-29,USD,5.91,1.4775,7.3875
941,86051690,2020-05-29,USD,2.36,0.59,2.95
960,86051691,2020-05-29,USD,35.47,8.8675,44.3375
644,86051693,2020-05-29,USD,9.46,2.365,11.825
876,86051694,2020-05-29,USD,34.02,8.505,42.525
936,86051695,2020-05-29,USD,16.04,4.01,20.05
248,86051696,2020-05-29,USD,20.43,5.1075,25.5375
981,86051697,2020-05-29,USD,53.58,13.395,66.975
900,86051698,2020-05-29,USD,31.63,7.9075,39.5375
231,86051699,2020-05-29,USD,6.24,1.56,7.8
331,86051700,2020-05-29,USD,18.03,4.5075,22.5375
98,86051701,2020-05-29,USD,17.39,4.3475,21.7375
764,86051702,2020-05-29,USD,13.57,3.3925,16.9625
430,86051703,2020-05-29,USD,8.67,2.1675,10.8375
437,86051704,2020-05-29,USD,14.17,3.5425,17.7125
918,86051705,2020-05-29,USD,12.39,3.0975,15.4875
838,86051706,2020-05-29,USD,5.51,1.3775,6.8875
458,86051707,2020-05-29,USD,12.46,3.115,15.575
313,86051708,2020-05-29,USD,15.34,3.835,19.175
910,86051709,2020-05-29,USD,16.93,4.2325,21.1625
176,86051710,2020-05-29,USD,24.52,6.13,30.65
852,86051711,2020-05-29,USD,8.73,2.1825,10.9125
104,86051712,2020-05-29,USD,9.46,2.365,11.825
12,86051714,2020-05-29,USD,11.82,2.955,14.775
843,86051715,2020-05-29,USD,9.85,2.4625,12.3125
871,86051716,2020-05-29,USD,12.39,3.0975,15.4875
59,86051717,2020-05-29,USD,6.59,1.6475,8.2375
68,86051718,2020-05-29,USD,6.43,1.6075,8.0375
501,86051719,2020-05-29,USD,8.84,2.21,11.05
476,86051720,2020-05-29,USD,3.55,0.8875,4.4375
263,86051721,2020-05-29,USD,13.3,3.325,16.625
469,86051722,2020-05-29,USD,49.17,12.2925,61.4625
297,86051723,2020-05-29,USD,35.93,8.9825,44.9125
618,86051724,2020-05-29,USD,10.22,2.555,12.775
914,86051725,2020-05-29,USD,24.6,6.15,30.75
29,86051726,2020-05-29,USD,4.73,1.1825,5.9125
614,86051727,2020-05-29,USD,11.82,2.955,14.775
632,86051728,2020-05-29,USD,11.4,2.85,14.25
183,86051729,2020-05-29,USD,21.41,5.3525,26.7625
676,86051730,2020-05-29,USD,15.37,3.8425,19.2125
602,86051731,2020-05-29,USD,21.47,5.3675,26.8375
398,86051732,2020-05-29,USD,19.32,4.83,24.15
458,86051733,2020-05-29,USD,25.1,6.275,31.375
806,86051734,2020-05-29,USD,8.28,2.07,10.35
603,86051735,2020-05-29,USD,7.95,1.9875,9.9375
46,86051736,2020-05-29,USD,10.52,2.63,13.15
305,86051737,2020-05-29,USD,9.44,2.36,11.8
798,86051738,2020-05-29,USD,5.12,1.28,6.4
375,86051739,2020-05-29,USD,14.35,3.5875,17.9375
149,86051740,2020-05-29,USD,13.6,3.4,17
607,86051741,2020-05-29,USD,10.62,2.655,13.275
613,86051742,2020-05-29,USD,17.01,4.2525,21.2625
486,86051743,2020-05-29,USD,112.84,28.21,141.05
326,86051744,2020-05-29,USD,9.06,2.265,11.325
545,86051745,2020-05-29,USD,37.44,9.36,46.8
61,86051746,2020-05-29,USD,3.55,0.8875,4.4375
507,86051747,2020-05-29,USD,13.69,3.4225,17.1125
618,86051748,2020-05-29,USD,33.48,8.37,41.85
491,86051749,2020-05-29,USD,6.8,1.7,8.5
466,86051750,2020-05-29,USD,17.01,4.2525,21.2625
1,86051751,2020-05-29,USD,20.56,5.14,25.7
286,86051752,2020-05-29,USD,20.75,5.1875,25.9375
298,86051753,2020-05-29,USD,10.52,2.63,13.15
473,86051754,2020-05-29,USD,20.44,5.11,25.55
712,86051755,2020-05-29,USD,26.42,6.605,33.025
195,86051756,2020-05-29,USD,31.51,7.8775,39.3875
55,86051757,2020-05-29,USD,5.12,1.28,6.4
540,86051758,2020-05-29,USD,6.24,1.56,7.8
33,86051759,2020-05-29,USD,7.55,1.8875,9.4375
258,86051760,2020-05-29,USD,18.72,4.68,23.4
277,86051761,2020-05-29,USD,32.35,8.0875,40.4375
18,86051762,2020-05-29,USD,4.33,1.0825,5.4125
644,86051763,2020-05-29,USD,59.11,14.7775,73.8875
546,86051764,2020-05-29,USD,5.91,1.4775,7.3875
309,86051765,2020-05-29,USD,52.52,13.13,65.65
407,86051766,2020-05-29,USD,33.79,8.4475,42.2375
160,86051767,2020-05-29,USD,29.31,7.3275,36.6375
550,86051768,2020-05-29,USD,8.67,2.1675,10.8375
439,86051769,2020-05-29,USD,3.99,0.9975,4.9875
147,86051770,2020-05-29,USD,19.86,4.965,24.825
155,86051771,2020-05-29,USD,4.33,1.0825,5.4125
611,86051772,2020-05-29,USD,17.19,4.2975,21.4875
931,86051773,2020-05-29,USD,6.7,1.675,8.375
532,86051774,2020-05-29,USD,7.55,1.8875,9.4375
795,86051775,2020-05-29,USD,9.46,2.365,11.825
911,86051776,2020-05-29,USD,18.68,4.67,23.35
324,86051777,2020-05-29,USD,22.32,5.58,27.9
992,86051778,2020-05-29,USD,21.94,5.485,27.425
411,86051779,2020-05-29,USD,26.16,6.54,32.7
709,86051780,2020-05-29,USD,15.77,3.9425,19.7125
246,86051781,2020-05-29,USD,21.09,5.2725,26.3625
803,86051782,2020-05-29,USD,4.73,1.1825,5.9125
867,86051783,2020-05-29,USD,13.07,3.2675,16.3375
749,86051784,2020-05-29,USD,107.16,26.79,133.95
806,86051785,2020-05-29,USD,20.67,5.1675,25.8375
431,86051786,2020-05-29,USD,24.12,6.03,30.15
214,86051789,2020-05-29,USD,9.46,2.365,11.825
364,86051790,2020-05-29,USD,17.01,4.2525,21.2625
242,86051791,2020-05-29,USD,17.39,4.3475,21.7375
228,86051792,2020-05-29,USD,8.81,2.2025,11.0125
251,86051793,2020-05-29,USD,3.55,0.8875,4.4375
983,86051794,2020-05-29,USD,51.62,12.905,64.525
496,86051795,2020-05-29,USD,40.86,10.215,51.075
208,86051796,2020-05-29,USD,12.48,3.12,15.6
986,86051797,2020-05-29,USD,20.56,5.14,25.7
990,86051798,2020-05-29,USD,16.4,4.1,20.5
714,86051799,2020-05-29,USD,19.86,4.965,24.825
610,86051800,2020-05-29,USD,19.49,4.8725,24.3625
162,86051801,2020-05-29,USD,3.15,0.7875,3.9375
900,86051802,2020-05-29,USD,44.3,11.075,55.375
566,86051803,2020-05-29,USD,15.37,3.8425,19.2125
209,86051804,2020-05-29,USD,18.19,4.5475,22.7375
844,86051805,2020-05-29,USD,24.43,6.1075,30.5375
881,86051806,2020-05-29,USD,13.97,3.4925,17.4625
920,86051808,2020-05-29,USD,8.67,2.1675,10.8375
715,86051809,2020-05-29,USD,6.43,1.6075,8.0375
788,86051810,2020-05-29,USD,5.91,1.4775,7.3875
728,86051811,2020-05-29,USD,9.46,2.365,11.825
622,86051813,2020-05-29,USD,6.8,1.7,8.5
950,86051814,2020-05-29,USD,6.43,1.6075,8.0375
704,86051815,2020-05-29,USD,3.55,0.8875,4.4375
495,86051816,2020-05-29,USD,47.31,11.8275,59.1375
145,86051817,2020-05-29,USD,16.43,4.1075,20.5375
970,86051818,2020-05-29,USD,12.46,3.115,15.575
645,86051819,2020-05-29,USD,11.11,2.7775,13.8875
549,86051820,2020-05-29,USD,25.22,6.305,31.525
717,86051821,2020-05-29,USD,13.6,3.4,17
154,86051822,2020-05-29,USD,10.64,2.66,13.3
214,86051823,2020-05-29,USD,8.87,2.2175,11.0875
685,86051824,2020-05-29,USD,39.15,9.7875,48.9375
230,86051825,2020-05-29,USD,5.8,1.45,7.25
957,86051826,2020-05-29,USD,14.52,3.63,18.15
348,86051827,2020-05-29,USD,11.82,2.955,14.775
966,86051828,2020-05-29,USD,17.39,4.3475,21.7375
826,86051829,2020-05-29,USD,14.64,3.66,18.3
280,86051830,2020-05-29,USD,97.06,24.265,121.325
612,86051832,2020-05-29,USD,18.08,4.52,22.6
425,86051833,2020-05-29,USD,6.29,1.5725,7.8625
522,86051834,2020-05-29,USD,5.16,1.29,6.45
317,86051835,2020-05-29,USD,20.56,5.14,25.7
528,86051836,2020-05-29,USD,19.49,4.8725,24.3625
810,86051837,2020-05-29,USD,3.94,0.985,4.925
258,86051838,2020-05-29,USD,20.4,5.1,25.5
687,86051839,2020-05-29,USD,19.58,4.895,24.475
711,86051840,2020-05-29,USD,42.18,10.545,52.725
53,86051841,2020-05-29,USD,60.27,15.0675,75.3375
3,86051842,2020-05-29,USD,10.02,2.505,12.525
893,86051843,2020-05-29,USD,15.37,3.8425,19.2125
142,86051844,2020-05-29,USD,8.63,2.1575,10.7875
268,86051845,2020-05-29,USD,57.94,14.485,72.425
558,86051846,2020-05-29,USD,41.98,10.495,52.475
330,86051847,2020-05-29,USD,14.58,3.645,18.225
757,86051848,2020-05-29,USD,11.1,2.775,13.875
134,86051849,2020-05-29,USD,12.22,3.055,15.275
563,86051850,2020-05-29,USD,30.33,7.5825,37.9125
59,86051851,2020-05-29,USD,3.94,0.985,4.925
557,86051852,2020-05-29,USD,24.91,6.2275,31.1375
593,86051853,2020-05-29,USD,10.58,2.645,13.225
436,86051854,2020-05-29,USD,10.02,2.505,12.525
302,86051855,2020-05-29,USD,16.81,4.2025,21.0125
391,86051856,2020-05-29,USD,22.04,5.51,27.55
912,86051857,2020-05-29,USD,11.82,2.955,14.775
122,86051859,2020-05-29,USD,24.44,6.11,30.55
677,86051860,2020-05-29,USD,23.57,5.8925,29.4625
648,86051861,2020-05-29,USD,11.94,2.985,14.925
21,86051862,2020-05-29,USD,11.31,2.8275,14.1375
959,86051863,2020-05-29,USD,7.78,1.945,9.725
516,86051864,2020-05-29,USD,14.99,3.7475,18.7375
231,86051865,2020-05-29,USD,5.11,1.2775,6.3875
263,86051866,2020-05-29,USD,5.41,1.3525,6.7625
609,86051867,2020-05-29,USD,4.73,1.1825,5.9125
664,86051868,2020-05-29,USD,19.26,4.815,24.075
222,86051869,2020-05-29,USD,23.25,5.8125,29.0625
350,86051870,2020-05-29,USD,4.93,1.2325,6.1625
905,86051871,2020-05-29,USD,9.06,2.265,11.325
646,86051872,2020-05-29,USD,12,3,15
508,86051873,2020-05-29,USD,17.98,4.495,22.475
7,86051874,2020-05-29,USD,21.61,5.4025,27.0125
533,86051875,2020-05-29,USD,31.56,7.89,39.45
95,86051876,2020-05-29,USD,29.8,7.45,37.25
679,86051877,2020-05-29,USD,22.38,5.595,27.975
287,86051878,2020-05-29,USD,3.15,0.7875,3.9375
752,86051879,2020-05-29,USD,15.94,3.985,19.925
391,86051880,2020-05-29,USD,59.05,14.7625,73.8125
293,86051881,2020-05-29,USD,15.58,3.895,19.475
916,86051882,2020-05-29,USD,17.44,4.36,21.8
737,86051883,2020-05-29,USD,6.43,1.6075,8.0375
150,86051884,2020-05-29,USD,10.52,2.63,13.15
670,86051885,2020-05-29,USD,4.72,1.18,5.9
393,86051886,2020-05-29,USD,39.53,9.8825,49.4125
843,86051887,2020-05-29,USD,6.8,1.7,8.5
347,86051888,2020-05-29,USD,10.76,2.69,13.45
307,86051889,2020-05-29,USD,19.13,4.7825,23.9125
963,86051890,2020-05-29,USD,32.46,8.115,40.575
695,86051891,2020-05-29,USD,7.66,1.915,9.575
699,86051892,2020-05-29,USD,5.01,1.2525,6.2625
769,86051893,2020-05-29,USD,17.51,4.3775,21.8875
87,86051894,2020-05-29,USD,21.61,5.4025,27.0125
644,86051895,2020-05-29,USD,20.75,5.1875,25.9375
90,86051896,2020-05-29,USD,6.8,1.7,8.5
114,86051898,2020-05-29,USD,12.46,3.115,15.575
660,86051899,2020-05-29,USD,13.97,3.4925,17.4625
579,86051900,2020-05-29,USD,35.24,8.81,44.05
847,86051901,2020-05-29,USD,20.75,5.1875,25.9375
676,86051902,2020-05-29,USD,12.89,3.2225,16.1125
646,86051903,2020-05-29,USD,5.11,1.2775,6.3875
338,86051904,2020-05-29,USD,29.4,7.35,36.75
564,86051905,2020-05-29,USD,23.33,5.8325,29.1625
143,86051906,2020-05-29,USD,7.09,1.7725,8.8625
245,86051907,2020-05-29,USD,6.8,1.7,8.5
556,86051908,2020-05-29,USD,24.75,6.1875,30.9375
352,86051909,2020-05-29,USD,10.82,2.705,13.525
106,86051910,2020-05-29,USD,53.58,13.395,66.975
948,86051911,2020-05-29,USD,16.64,4.16,20.8
681,86051912,2020-05-29,USD,14.85,3.7125,18.5625
186,86051913,2020-05-29,USD,39.43,9.8575,49.2875
882,86051914,2020-05-29,USD,21.41,5.3525,26.7625
713,86051915,2020-05-29,USD,23.25,5.8125,29.0625
5,86051916,2020-05-29,USD,27.19,6.7975,33.9875
829,86051917,2020-05-29,USD,3.15,0.7875,3.9375
202,86051918,2020-05-29,USD,11.49,2.8725,14.3625
821,86051919,2020-05-29,USD,8.81,2.2025,11.0125
391,86051920,2020-05-29,USD,30.67,7.6675,38.3375
293,86051921,2020-05-29,USD,18.72,4.68,23.4
916,86051922,2020-05-29,USD,10.64,2.66,13.3
737,86051923,2020-05-29,USD,53.45,13.3625,66.8125
150,86051924,2020-05-29,USD,60.8,15.2,76
670,86051925,2020-05-29,USD,6.43,1.6075,8.0375
393,86051926,2020-05-29,USD,8.63,2.1575,10.7875
843,86051927,2020-05-29,USD,23.5,5.875,29.375
347,86051928,2020-05-29,USD,20.18,5.045,25.225
307,86051929,2020-05-29,USD,60.39,15.0975,75.4875
963,86051930,2020-05-29,USD,26.13,6.5325,32.6625
695,86051931,2020-05-29,USD,14.39,3.5975,17.9875
699,86051932,2020-05-29,USD,20.08,5.02,25.1
769,86051933,2020-05-29,USD,13.96,3.49,17.45
87,86051934,2020-05-29,USD,14.35,3.5875,17.9375
644,86051935,2020-05-29,USD,4.73,1.1825,5.9125
90,86051936,2020-05-29,USD,5.41,1.3525,6.7625
114,86051937,2020-05-29,USD,17.01,4.2525,21.2625
660,86051938,2020-05-29,USD,29.49,7.3725,36.8625
579,86051939,2020-05-29,USD,21.41,5.3525,26.7625
847,86051940,2020-05-29,USD,35.08,8.77,43.85
676,86051941,2020-05-29,USD,52.31,13.0775,65.3875
646,86051942,2020-05-29,USD,12.58,3.145,15.725
338,86051943,2020-05-29,USD,21.41,5.3525,26.7625
564,86051944,2020-05-29,USD,24.91,6.2275,31.1375
143,86051945,2020-05-29,USD,40.33,10.0825,50.4125
245,86051946,2020-05-29,USD,8.85,2.2125,11.0625
556,86051947,2020-05-29,USD,7.95,1.9875,9.9375
352,86051948,2020-05-29,USD,23.73,5.9325,29.6625
106,86051949,2020-05-29,USD,18.1,4.525,22.625
948,86051950,2020-05-29,USD,21.9,5.475,27.375
681,86051951,2020-05-29,USD,21.15,5.2875,26.4375
186,86051953,2020-05-29,USD,5.91,1.4775,7.3875
882,86051954,2020-05-29,USD,6.8,1.7,8.5
713,86051955,2020-05-29,USD,10.22,2.555,12.775
5,86051956,2020-05-29,USD,14.19,3.5475,17.7375
829,86051957,2020-05-29,USD,19.49,4.8725,24.3625
202,86051958,2020-05-29,USD,14.35,3.5875,17.9375
821,86051959,2020-05-29,USD,2.45,0.6125,3.0625
442,86051960,2020-05-29,USD,12.22,3.055,15.275
341,86051961,2020-05-29,USD,12.28,3.07,15.35
823,86051962,2020-05-29,USD,9.07,2.2675,11.3375
448,86051963,2020-05-29,USD,13.69,3.4225,17.1125
156,86051964,2020-05-29,USD,25.44,6.36,31.8
244,86051965,2020-05-29,USD,7.66,1.915,9.575
492,86051966,2020-05-29,USD,22.33,5.5825,27.9125
235,86051967,2020-05-29,USD,8.56,2.14,10.7
687,86051968,2020-05-29,USD,16.55,4.1375,20.6875
648,86051969,2020-05-29,USD,3.2,0.8,4
521,86051970,2020-05-29,USD,21.74,5.435,27.175
285,86051971,2020-05-29,USD,7.49,1.8725,9.3625
224,86051972,2020-05-29,USD,6.98,1.745,8.725
